,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,is_freq
11346,F8,6,16206,University of Manitoba,1,6-8-59,3459,1,True
11347,F8,6,16207,Downtown,0,6-8-59,3458,1,True
11348,F8,6,16208,University of Manitoba,1,6-8-59,3459,1,True
11349,F8,6,16209,Downtown,0,6-8-59,3458,1,True
11350,F9,6,16212,Kildonan Place,0,6-9-51,3465,1,True
11351,F9,6,16213,University of Manitoba,1,6-9-51,3467,1,True
11352,F9,6,16214,Kildonan Place,0,6-9-51,3465,1,True
11353,F9,6,16215,University of Manitoba,1,6-9-51,3467,1,True
11354,F9,6,16216,Kildonan Place,0,6-9-51,3465,1,True
11355,F9,6,16217,University of Manitoba,1,6-9-51,3467,1,True
11356,F9,6,16218,Kildonan Place,0,6-9-51,3465,1,True
11357,F9,6,16219,University of Manitoba,1,6-9-51,3467,1,True
11358,F9,6,16220,Kildonan Place,0,6-9-51,3465,1,True
11359,F9,6,16221,University of Manitoba,1,6-9-51,3467,1,True
11360,F9,6,16222,Kildonan Place,0,6-9-51,3465,1,True
11361,F9,6,16223,University of Manitoba,1,6-9-51,3467,1,True
11362,F9,6,16224,Kildonan Place,0,6-9-51,3465,1,True
11363,F9,6,16225,University of Manitoba,1,6-9-51,3467,1,True
11364,F9,6,16226,Kildonan Place,0,6-9-51,3465,1,True
11365,F9,6,16227,University of Manitoba,1,6-9-51,3467,1,True
11366,F9,6,16228,Kildonan Place,0,6-9-51,3465,1,True
11367,F9,6,16229,University of Manitoba,1,6-9-51,3467,1,True
11368,F9,6,16230,Kildonan Place,0,6-9-51,3465,1,True
11369,F9,6,16231,University of Manitoba,1,6-9-51,3467,1,True
11370,F9,6,16232,Kildonan Place,0,6-9-51,3465,1,True
11371,F9,6,16235,Kildonan Place,0,6-9-52,3468,1,True
11372,F9,6,16236,University of Manitoba,1,6-9-52,3467,1,True
11373,F9,6,16237,Kildonan Place,0,6-9-52,3465,1,True
11374,F9,6,16238,University of Manitoba,1,6-9-52,3467,1,True
11375,F9,6,16239,Kildonan Place,0,6-9-52,3465,1,True
11376,F9,6,16240,University of Manitoba,1,6-9-52,3467,1,True
11377,F9,6,16241,Kildonan Place,0,6-9-52,3465,1,True
11378,F9,6,16242,University of Manitoba,1,6-9-52,3467,1,True
11379,F9,6,16243,Kildonan Place,0,6-9-52,3465,1,True
11380,F9,6,16244,University of Manitoba,1,6-9-52,3467,1,True
11381,F9,6,16245,Kildonan Place,0,6-9-52,3465,1,True
11382,F9,6,16246,University of Manitoba,1,6-9-52,3467,1,True
11383,F9,6,16247,Kildonan Place,0,6-9-52,3465,1,True
11384,F9,6,16248,University of Manitoba,1,6-9-52,3467,1,True
11385,F9,6,16249,Kildonan Place,0,6-9-52,3465,1,True
11386,F9,6,16250,University of Manitoba,1,6-9-52,3467,1,True
11387,F9,6,16251,Kildonan Place,0,6-9-52,3465,1,True
11388,F9,6,16252,University of Manitoba,1,6-9-52,3467,1,True
11389,F9,6,16253,Kildonan Place,0,6-9-52,3465,1,True
11390,F9,6,16254,University of Manitoba,1,6-9-52,3467,1,True
11391,F9,6,16257,University of Manitoba,1,6-9-53,3464,1,True
11392,F9,6,16258,Kildonan Place,0,6-9-53,3465,1,True
11393,F9,6,16259,University of Manitoba,1,6-9-53,3467,1,True
11394,F9,6,16260,Kildonan Place,0,6-9-53,3465,1,True
11395,F9,6,16261,University of Manitoba,1,6-9-53,3467,1,True
11396,F9,6,16262,Kildonan Place,0,6-9-53,3465,1,True
11397,F9,6,16263,University of Manitoba,1,6-9-53,3467,1,True
11398,F9,6,16264,Kildonan Place,0,6-9-53,3465,1,True
11399,F9,6,16265,University of Manitoba,1,6-9-53,3467,1,True
11400,F9,6,16266,Kildonan Place,0,6-9-53,3465,1,True
11401,F9,6,16267,University of Manitoba,1,6-9-53,3467,1,True
11402,F9,6,16268,Kildonan Place,0,6-9-53,3465,1,True
11403,F9,6,16269,University of Manitoba,1,6-9-53,3467,1,True
11404,F9,6,16270,Kildonan Place,0,6-9-53,3465,1,True
11405,F9,6,16271,University of Manitoba,1,6-9-53,3467,1,True
11406,F9,6,16272,Kildonan Place,0,6-9-53,3465,1,True
11407,F9,6,16273,University of Manitoba,1,6-9-53,3467,1,True
11408,F9,6,16274,Kildonan Place,0,6-9-53,3465,1,True
11409,F9,6,16275,University of Manitoba,1,6-9-53,3467,1,True
11410,D10,6,16278,Kildonan Place,0,6-10-51,3407,1,False
11411,D10,6,16279,Waterford Green,1,6-10-51,3555,1,False
11412,D10,6,16280,Kildonan Place,0,6-10-51,3407,1,False
11413,D10,6,16281,Waterford Green,1,6-10-51,3555,1,False
11414,D10,6,16282,Kildonan Place,0,6-10-51,3407,1,False
11415,D10,6,16283,Waterford Green,1,6-10-51,3555,1,False
11416,D10,6,16284,Kildonan Place,0,6-10-51,3407,1,False
11417,D10,6,16285,Waterford Green,1,6-10-51,3555,1,False
11418,D10,6,16286,Kildonan Place,0,6-10-51,3407,1,False
11419,D10,6,16287,Waterford Green,1,6-10-51,3555,1,False
11420,D10,6,16288,Kildonan Place,0,6-10-51,3407,1,False
11421,D10,6,16289,Waterford Green,1,6-10-51,3555,1,False
11422,D10,6,16290,Kildonan Place,0,6-10-51,3407,1,False
11423,D10,6,16291,Waterford Green,1,6-10-51,3555,1,False
11424,D10,6,16292,Kildonan Place,0,6-10-51,3407,1,False
11425,D10,6,16293,Waterford Green,1,6-10-51,3555,1,False
11426,D10,6,16294,Kildonan Place,0,6-10-51,3407,1,False
11427,D10,6,16297,Waterford Green,1,6-10-52,3409,1,False
11428,D10,6,16298,Kildonan Place,0,6-10-52,3407,1,False
11429,D10,6,16299,Waterford Green,1,6-10-52,3555,1,False
11430,D10,6,16300,Kildonan Place,0,6-10-52,3407,1,False
11431,D10,6,16301,Waterford Green,1,6-10-52,3555,1,False
11432,D10,6,16302,Kildonan Place,0,6-10-52,3407,1,False
11433,D10,6,16303,Waterford Green,1,6-10-52,3555,1,False
11434,D10,6,16304,Kildonan Place,0,6-10-52,3407,1,False
11435,D10,6,16305,Waterford Green,1,6-10-52,3555,1,False
11436,D10,6,16306,Kildonan Place,0,6-10-52,3407,1,False
11437,D10,6,16307,Waterford Green,1,6-10-52,3555,1,False
11438,D10,6,16308,Kildonan Place,0,6-10-52,3407,1,False
11439,D10,6,16309,Waterford Green,1,6-10-52,3555,1,False
11440,D10,6,16310,Kildonan Place,0,6-10-52,3407,1,False
11441,D10,6,16311,Waterford Green,1,6-10-52,3555,1,False
11442,D10,6,16312,Kildonan Place,0,6-10-52,3407,1,False
11443,D10,6,16313,Waterford Green,1,6-10-52,3555,1,False
11444,D10,6,16316,Waterford Green,1,6-10-53,3555,1,False
11445,D10,6,16317,Kildonan Place,0,6-10-53,3407,1,False
11446,D10,6,16318,Waterford Green,1,6-10-53,3555,1,False
11447,D10,6,16319,Kildonan Place,0,6-10-53,3407,1,False
11448,D10,6,16320,Waterford Green,1,6-10-53,3555,1,False
11449,D10,6,16321,Kildonan Place,0,6-10-53,3407,1,False
11450,D10,6,16322,Waterford Green,1,6-10-53,3555,1,False
11451,D10,6,16323,Kildonan Place,0,6-10-53,3407,1,False
11452,D10,6,16324,Waterford Green,1,6-10-53,3555,1,False
11453,D10,6,16325,Kildonan Place,0,6-10-53,3407,1,False
11454,D10,6,16326,Waterford Green,1,6-10-53,3555,1,False
11455,D10,6,16327,Kildonan Place,0,6-10-53,3407,1,False
11456,D10,6,16328,Waterford Green,1,6-10-53,3555,1,False
11457,D10,6,16329,Kildonan Place,0,6-10-53,3407,1,False
11458,D10,6,16330,Waterford Green,1,6-10-53,3555,1,False
11459,D10,6,16331,Kildonan Place,0,6-10-53,3407,1,False
11460,D10,6,16332,Waterford Green,1,6-10-53,3555,1,False
11461,F5,6,16334,Fort Rouge Station,1,6-10-53,3445,1,True
11462,F5,6,16335,Garden City Centre,0,6-10-53,3444,1,True
11463,D11,6,16338,Beaumont Station,1,6-11-51,3411,1,False
11464,D11,6,16339,Templeton & Salter,0,6-11-51,3410,1,False
11465,D11,6,16340,Beaumont Station,1,6-11-51,3411,1,False
11466,D11,6,16341,Templeton & Salter,0,6-11-51,3410,1,False
11467,D11,6,16342,Beaumont Station,1,6-11-51,3411,1,False
11468,D11,6,16343,Templeton & Salter,0,6-11-51,3410,1,False
11469,D11,6,16344,Beaumont Station,1,6-11-51,3411,1,False
11470,D11,6,16345,Templeton & Salter,0,6-11-51,3410,1,False
11471,D11,6,16346,Beaumont Station,1,6-11-51,3411,1,False
11472,D11,6,16347,Templeton & Salter,0,6-11-51,3410,1,False
11473,D11,6,16348,Beaumont Station,1,6-11-51,3411,1,False
11474,D11,6,16349,Templeton & Salter,0,6-11-51,3410,1,False
11475,D11,6,16350,Beaumont Station,1,6-11-51,3411,1,False
11476,D11,6,16351,Templeton & Salter,0,6-11-51,3410,1,False
11477,D11,6,16352,Beaumont Station,1,6-11-51,3411,1,False
11478,D11,6,16353,Templeton & Salter,0,6-11-51,3410,1,False
11479,D11,6,16354,Beaumont Station,1,6-11-51,3411,1,False
11480,D11,6,16355,Templeton & Salter,0,6-11-51,3410,1,False
11481,D11,6,16356,Beaumont Station,1,6-11-51,3411,1,False
11482,D11,6,16357,Templeton & Salter,0,6-11-51,3410,1,False
11483,D11,6,16358,Beaumont Station,1,6-11-51,3411,1,False
11484,F8,6,16360,University of Manitoba,1,6-11-51,3461,1,True
11485,D11,6,16363,Templeton & Salter,0,6-11-52,3412,1,False
11486,D11,6,16364,Beaumont Station,1,6-11-52,3411,1,False
11487,D11,6,16365,Templeton & Salter,0,6-11-52,3410,1,False
11488,D11,6,16366,Beaumont Station,1,6-11-52,3411,1,False
11489,D11,6,16367,Templeton & Salter,0,6-11-52,3410,1,False
11490,D11,6,16368,Beaumont Station,1,6-11-52,3411,1,False
11491,D11,6,16369,Templeton & Salter,0,6-11-52,3410,1,False
11492,D11,6,16370,Beaumont Station,1,6-11-52,3411,1,False
11493,D11,6,16371,Templeton & Salter,0,6-11-52,3410,1,False
11494,D11,6,16372,Beaumont Station,1,6-11-52,3411,1,False
11495,D11,6,16373,Templeton & Salter,0,6-11-52,3410,1,False
11496,D11,6,16374,Beaumont Station,1,6-11-52,3411,1,False
11497,D11,6,16375,Templeton & Salter,0,6-11-52,3410,1,False
11498,D11,6,16376,Beaumont Station,1,6-11-52,3411,1,False
11499,D11,6,16377,Templeton & Salter,0,6-11-52,3410,1,False
11500,D11,6,16378,Beaumont Station,1,6-11-52,3411,1,False
11501,D11,6,16379,Templeton & Salter,0,6-11-52,3410,1,False
11502,D11,6,16380,Beaumont Station,1,6-11-52,3411,1,False
11503,D11,6,16381,Templeton & Salter,0,6-11-52,3410,1,False
11504,D11,6,16382,Beaumont Station,1,6-11-52,3411,1,False
11505,D11,6,16385,Templeton & Salter,0,6-11-53,3410,1,False
11506,D11,6,16386,Beaumont Station,1,6-11-53,3411,1,False
11507,D11,6,16387,Templeton & Salter,0,6-11-53,3410,1,False
11508,D11,6,16388,Beaumont Station,1,6-11-53,3411,1,False
11509,D11,6,16389,Templeton & Salter,0,6-11-53,3410,1,False
11510,D11,6,16390,Beaumont Station,1,6-11-53,3411,1,False
11511,D11,6,16391,Templeton & Salter,0,6-11-53,3410,1,False
11512,D11,6,16392,Beaumont Station,1,6-11-53,3411,1,False
11513,D11,6,16393,Templeton & Salter,0,6-11-53,3410,1,False
11514,D11,6,16394,Beaumont Station,1,6-11-53,3411,1,False
11515,D11,6,16395,Templeton & Salter,0,6-11-53,3410,1,False
11516,D11,6,16396,Beaumont Station,1,6-11-53,3411,1,False
11517,D11,6,16397,Templeton & Salter,0,6-11-53,3410,1,False
11518,D11,6,16398,Beaumont Station,1,6-11-53,3411,1,False
11519,D11,6,16399,Templeton & Salter,0,6-11-53,3410,1,False
11520,D11,6,16400,Beaumont Station,1,6-11-53,3411,1,False
11521,D11,6,16401,Templeton & Salter,0,6-11-53,3410,1,False
11522,D11,6,16402,Beaumont Station,1,6-11-53,3411,1,False
11523,D11,6,16403,Templeton & Salter,0,6-11-53,3410,1,False
11524,D11,6,16404,Beaumont Station,1,6-11-53,3411,1,False
11525,D11,6,16405,Templeton & Salter,0,6-11-53,3410,1,False
11526,D13,6,16407,The Airport,1,6-11-53,3418,1,False
11527,D13,6,16408,The Forks,0,6-11-53,3419,1,False
11528,D13,6,16409,The Airport,1,6-11-53,3418,1,False
11529,D12,6,16412,The Forks,0,6-12-51,3416,1,False
11530,D12,6,16413,The Airport,1,6-12-51,3417,1,False
11531,D12,6,16414,The Forks,0,6-12-51,3416,1,False
11532,D12,6,16415,The Airport,1,6-12-51,3417,1,False
11533,D12,6,16416,The Forks,0,6-12-51,3416,1,False
11534,D12,6,16417,The Airport,1,6-12-51,3417,1,False
11535,D12,6,16418,The Forks,0,6-12-51,3416,1,False
11536,D12,6,16419,The Airport,1,6-12-51,3417,1,False
11537,D12,6,16420,The Forks,0,6-12-51,3416,1,False
11538,D12,6,16421,The Airport,1,6-12-51,3417,1,False
11539,D12,6,16422,The Forks,0,6-12-51,3416,1,False
11540,D12,6,16423,The Airport,1,6-12-51,3417,1,False
11541,D12,6,16424,The Forks,0,6-12-51,3416,1,False
11542,D12,6,16425,The Airport,1,6-12-51,3417,1,False
11543,D12,6,16426,The Forks,0,6-12-51,3416,1,False
11544,D12,6,16427,The Airport,1,6-12-51,3417,1,False
11545,D12,6,16428,The Forks,0,6-12-51,3416,1,False
11546,D12,6,16429,The Airport,1,6-12-51,3417,1,False
11547,D12,6,16430,The Forks,0,6-12-51,3416,1,False
11548,D12,6,16431,The Airport,1,6-12-51,3417,1,False
11549,D12,6,16432,The Forks,0,6-12-51,3416,1,False
11550,D12,6,16433,The Airport,1,6-12-51,3417,1,False
11551,D12,6,16434,The Forks,0,6-12-51,3416,1,False
11552,D12,6,16435,The Airport,1,6-12-51,3417,1,False
11553,D12,6,16436,The Forks,0,6-12-51,3416,1,False
11554,D12,6,16437,The Airport,1,6-12-51,3417,1,False
11555,D12,6,16438,The Forks,0,6-12-51,3416,1,False
11556,D12,6,16439,The Airport,1,6-12-51,3417,1,False
11557,D12,6,16440,The Forks,0,6-12-51,3416,1,False
11558,D12,6,16441,The Airport,1,6-12-51,3417,1,False
11559,D12,6,16442,The Forks,0,6-12-51,3416,1,False
11560,D12,6,16443,The Airport,1,6-12-51,3417,1,False
11561,D12,6,16444,The Forks,0,6-12-51,3416,1,False
11562,D12,6,16445,The Airport,1,6-12-51,3417,1,False
11563,D12,6,16446,The Forks,0,6-12-51,3416,1,False
11564,D12,6,16447,The Airport,1,6-12-51,3417,1,False
11565,D12,6,16448,The Forks,0,6-12-51,3416,1,False
11566,D12,6,16449,The Airport,1,6-12-51,3417,1,False
11567,F5,6,16451,Garden City Centre,0,6-12-51,3541,1,True
11568,D12,6,16454,The Airport,1,6-12-52,3417,1,False
11569,D12,6,16455,The Forks,0,6-12-52,3416,1,False
11570,D12,6,16456,The Airport,1,6-12-52,3417,1,False
11571,D12,6,16457,The Forks,0,6-12-52,3416,1,False
11572,D12,6,16458,The Airport,1,6-12-52,3417,1,False
11573,D12,6,16459,The Forks,0,6-12-52,3416,1,False
11574,D12,6,16460,The Airport,1,6-12-52,3417,1,False
11575,D12,6,16461,The Forks,0,6-12-52,3416,1,False
11576,D12,6,16462,The Airport,1,6-12-52,3417,1,False
11577,D12,6,16463,The Forks,0,6-12-52,3416,1,False
11578,D12,6,16464,The Airport,1,6-12-52,3417,1,False
11579,D12,6,16465,The Forks,0,6-12-52,3416,1,False
11580,D12,6,16466,The Airport,1,6-12-52,3417,1,False
11581,D12,6,16467,The Forks,0,6-12-52,3416,1,False
11582,D12,6,16468,The Airport,1,6-12-52,3417,1,False
11583,D12,6,16469,The Forks,0,6-12-52,3416,1,False
11584,D12,6,16470,The Airport,1,6-12-52,3417,1,False
11585,D12,6,16471,The Forks,0,6-12-52,3416,1,False
11586,D12,6,16472,The Airport,1,6-12-52,3417,1,False
11587,D12,6,16473,The Forks,0,6-12-52,3416,1,False
11588,D12,6,16474,The Airport,1,6-12-52,3417,1,False
11589,D12,6,16475,The Forks,0,6-12-52,3416,1,False
11590,D12,6,16476,The Airport,1,6-12-52,3417,1,False
11591,D12,6,16477,The Forks,0,6-12-52,3416,1,False
11592,D12,6,16478,The Airport,1,6-12-52,3417,1,False
11593,D12,6,16479,The Forks,0,6-12-52,3416,1,False
11594,D12,6,16480,The Airport,1,6-12-52,3417,1,False
11595,D12,6,16481,The Forks,0,6-12-52,3416,1,False
11596,D12,6,16482,The Airport,1,6-12-52,3417,1,False
11597,D12,6,16483,The Forks,0,6-12-52,3416,1,False
11598,D12,6,16484,The Airport,1,6-12-52,3417,1,False
11599,D12,6,16485,The Forks,0,6-12-52,3416,1,False
11600,D12,6,16486,The Airport,1,6-12-52,3417,1,False
11601,D12,6,16487,The Forks,0,6-12-52,3416,1,False
11602,D12,6,16488,The Airport,1,6-12-52,3417,1,False
11603,D12,6,16489,The Forks,0,6-12-52,3416,1,False
11604,D12,6,16490,The Airport,1,6-12-52,3417,1,False
11605,D12,6,16491,The Forks,0,6-12-52,3416,1,False
11606,D12,6,16492,The Airport,1,6-12-52,3417,1,False
11607,D13,6,16497,The Forks,0,6-13-51,3419,1,False
11608,D13,6,16498,The Airport,1,6-13-51,3418,1,False
11609,D13,6,16499,The Forks,0,6-13-51,3419,1,False
11610,D13,6,16500,The Airport,1,6-13-51,3418,1,False
11611,D13,6,16501,The Forks,0,6-13-51,3419,1,False
11612,D13,6,16502,The Airport,1,6-13-51,3418,1,False
11613,D13,6,16503,The Forks,0,6-13-51,3419,1,False
11614,D13,6,16504,The Airport,1,6-13-51,3418,1,False
11615,D13,6,16505,The Forks,0,6-13-51,3419,1,False
11616,D13,6,16506,The Airport,1,6-13-51,3418,1,False
11617,D13,6,16507,The Forks,0,6-13-51,3419,1,False
11618,D13,6,16508,The Airport,1,6-13-51,3418,1,False
11619,D13,6,16509,The Forks,0,6-13-51,3419,1,False
11620,D13,6,16510,The Airport,1,6-13-51,3418,1,False
11621,D13,6,16511,The Forks,0,6-13-51,3419,1,False
11622,D13,6,16512,The Airport,1,6-13-51,3418,1,False
11623,D13,6,16513,The Forks,0,6-13-51,3419,1,False
11624,D13,6,16514,The Airport,1,6-13-51,3418,1,False
11625,D13,6,16515,The Forks,0,6-13-51,3419,1,False
11626,D13,6,16516,The Airport,1,6-13-51,3418,1,False
11627,D13,6,16517,The Forks,0,6-13-51,3419,1,False
11628,D13,6,16518,The Airport,1,6-13-51,3418,1,False
11629,D13,6,16519,The Forks,0,6-13-51,3419,1,False
11630,D13,6,16520,The Airport,1,6-13-51,3418,1,False
11631,D13,6,16521,The Forks,0,6-13-51,3419,1,False
11632,D13,6,16522,The Airport,1,6-13-51,3418,1,False
11633,D13,6,16523,The Forks,0,6-13-51,3419,1,False
11634,D13,6,16524,The Airport,1,6-13-51,3418,1,False
11635,D13,6,16525,The Forks,0,6-13-51,3419,1,False
11636,D13,6,16526,The Airport,1,6-13-51,3418,1,False
11637,D13,6,16527,The Forks,0,6-13-51,3419,1,False
11638,D13,6,16528,The Airport,1,6-13-51,3418,1,False
11639,D13,6,16529,The Forks,0,6-13-51,3419,1,False
11640,D13,6,16530,The Airport,1,6-13-51,3418,1,False
11641,D13,6,16531,The Forks,0,6-13-51,3419,1,False
11642,D13,6,16532,The Airport,1,6-13-51,3418,1,False
11643,D13,6,16533,The Forks,0,6-13-51,3419,1,False
11644,F6,6,16535,South St. Vital,1,6-13-51,3542,1,True
11645,D13,6,16538,The Airport,1,6-13-52,3418,1,False
11646,D13,6,16539,The Forks,0,6-13-52,3419,1,False
11647,D13,6,16540,The Airport,1,6-13-52,3418,1,False
11648,D13,6,16541,The Forks,0,6-13-52,3419,1,False
11649,D13,6,16542,The Airport,1,6-13-52,3418,1,False
11650,D13,6,16543,The Forks,0,6-13-52,3419,1,False
11651,D13,6,16544,The Airport,1,6-13-52,3418,1,False
11652,D13,6,16545,The Forks,0,6-13-52,3419,1,False
11653,D13,6,16546,The Airport,1,6-13-52,3418,1,False
11654,D13,6,16547,The Forks,0,6-13-52,3419,1,False
11655,D13,6,16548,The Airport,1,6-13-52,3418,1,False
11656,D13,6,16549,The Forks,0,6-13-52,3419,1,False
11657,D13,6,16550,The Airport,1,6-13-52,3418,1,False
11658,D13,6,16551,The Forks,0,6-13-52,3419,1,False
11659,D13,6,16552,The Airport,1,6-13-52,3418,1,False
11660,D13,6,16553,The Forks,0,6-13-52,3419,1,False
11661,D13,6,16554,The Airport,1,6-13-52,3418,1,False
11662,D13,6,16555,The Forks,0,6-13-52,3419,1,False
11663,D13,6,16556,The Airport,1,6-13-52,3418,1,False
11664,D13,6,16557,The Forks,0,6-13-52,3419,1,False
11665,D13,6,16558,The Airport,1,6-13-52,3418,1,False
11666,D13,6,16559,The Forks,0,6-13-52,3419,1,False
11667,D13,6,16560,The Airport,1,6-13-52,3418,1,False
11668,D13,6,16561,The Forks,0,6-13-52,3419,1,False
11669,D13,6,16562,The Airport,1,6-13-52,3418,1,False
11670,D13,6,16563,The Forks,0,6-13-52,3419,1,False
11671,D13,6,16564,The Airport,1,6-13-52,3418,1,False
11672,D13,6,16565,The Forks,0,6-13-52,3419,1,False
11673,D13,6,16566,The Airport,1,6-13-52,3418,1,False
11674,D13,6,16567,The Forks,0,6-13-52,3419,1,False
11675,D13,6,16568,The Airport,1,6-13-52,3418,1,False
11676,D13,6,16569,The Forks,0,6-13-52,3419,1,False
11677,D13,6,16570,The Airport,1,6-13-52,3418,1,False
11678,D13,6,16571,The Forks,0,6-13-52,3419,1,False
11679,D13,6,16572,The Airport,1,6-13-52,3418,1,False
11680,D13,6,16573,The Forks,0,6-13-52,3419,1,False
11681,D13,6,16574,The Airport,1,6-13-52,3418,1,False
11682,D13,6,16575,The Forks,0,6-13-52,3419,1,False
11683,D13,6,16576,The Airport,1,6-13-52,3418,1,False
11684,D14,6,16581,Redonda & Pandora,0,6-14-51,3556,1,False
11685,D14,6,16582,Wall Street,1,6-14-51,3557,1,False
11686,D14,6,16583,Redonda & Pandora,0,6-14-51,3556,1,False
11687,D14,6,16584,Wall Street,1,6-14-51,3557,1,False
11688,D14,6,16585,Redonda & Pandora,0,6-14-51,3556,1,False
11689,D14,6,16586,Wall Street,1,6-14-51,3557,1,False
11690,D14,6,16587,Redonda & Pandora,0,6-14-51,3556,1,False
11691,D14,6,16588,Wall Street,1,6-14-51,3557,1,False
11692,D14,6,16589,Redonda & Pandora,0,6-14-51,3556,1,False
11693,D14,6,16590,Wall Street,1,6-14-51,3557,1,False
11694,D14,6,16591,Redonda & Pandora,0,6-14-51,3556,1,False
11695,D14,6,16592,Wall Street,1,6-14-51,3557,1,False
11696,D14,6,16593,Redonda & Pandora,0,6-14-51,3556,1,False
11697,D14,6,16594,Wall Street,1,6-14-51,3557,1,False
11698,D14,6,16595,Redonda & Pandora,0,6-14-51,3556,1,False
11699,D14,6,16598,Wall Street,1,6-14-52,3557,1,False
11700,D14,6,16599,Redonda & Pandora,0,6-14-52,3556,1,False
11701,D14,6,16600,Wall Street,1,6-14-52,3557,1,False
11702,D14,6,16601,Redonda & Pandora,0,6-14-52,3556,1,False
11703,D14,6,16602,Wall Street,1,6-14-52,3557,1,False
11704,D14,6,16603,Redonda & Pandora,0,6-14-52,3556,1,False
11705,D14,6,16604,Wall Street,1,6-14-52,3557,1,False
11706,D14,6,16605,Redonda & Pandora,0,6-14-52,3556,1,False
11707,D14,6,16606,Wall Street,1,6-14-52,3557,1,False
11708,D14,6,16607,Redonda & Pandora,0,6-14-52,3556,1,False
11709,D14,6,16608,Wall Street,1,6-14-52,3557,1,False
11710,D14,6,16609,Redonda & Pandora,0,6-14-52,3556,1,False
11711,D14,6,16610,Wall Street,1,6-14-52,3557,1,False
11712,D14,6,16611,Redonda & Pandora,0,6-14-52,3556,1,False
11713,D14,6,16612,Wall Street,1,6-14-52,3557,1,False
11714,D14,6,16615,Wall Street,1,6-14-53,3560,1,False
11715,D14,6,16616,Redonda & Pandora,0,6-14-53,3556,1,False
11716,D14,6,16617,Wall Street,1,6-14-53,3557,1,False
11717,D14,6,16618,Redonda & Pandora,0,6-14-53,3556,1,False
11718,D14,6,16619,Wall Street,1,6-14-53,3557,1,False
11719,D14,6,16620,Redonda & Pandora,0,6-14-53,3556,1,False
11720,D14,6,16621,Wall Street,1,6-14-53,3557,1,False
11721,D14,6,16622,Redonda & Pandora,0,6-14-53,3556,1,False
11722,D14,6,16623,Wall Street,1,6-14-53,3557,1,False
11723,D14,6,16624,Redonda & Pandora,0,6-14-53,3556,1,False
11724,D14,6,16625,Wall Street,1,6-14-53,3557,1,False
11725,D14,6,16626,Redonda & Pandora,0,6-14-53,3556,1,False
11726,D14,6,16627,Wall Street,1,6-14-53,3557,1,False
11727,D14,6,16628,Redonda & Pandora,0,6-14-53,3556,1,False
11728,D14,6,16629,Wall Street,1,6-14-53,3557,1,False
11729,D14,6,16630,Redonda & Pandora,0,6-14-53,3556,1,False
11730,BLUE,6,16633,Unicity Shopping Centre,0,6-15-51,3392,1,True
11731,D15,6,16634,Sage Creek,0,6-15-51,3561,1,False
11732,D15,6,16635,Unicity,1,6-15-51,3562,1,False
11733,D15,6,16636,Sage Creek,0,6-15-51,3561,1,False
11734,D15,6,16637,Unicity,1,6-15-51,3562,1,False
11735,D15,6,16638,Sage Creek,0,6-15-51,3561,1,False
11736,D15,6,16639,Unicity,1,6-15-51,3562,1,False
11737,D15,6,16640,Sage Creek,0,6-15-51,3561,1,False
11738,D15,6,16641,Unicity,1,6-15-51,3562,1,False
11739,D15,6,16642,Sage Creek,0,6-15-51,3561,1,False
11740,D15,6,16643,Unicity,1,6-15-51,3562,1,False
11741,D15,6,16644,Sage Creek,0,6-15-51,3561,1,False
11742,D15,6,16647,Sage Creek,0,6-15-52,3561,1,False
11743,D15,6,16648,Unicity,1,6-15-52,3562,1,False
11744,D15,6,16649,Sage Creek,0,6-15-52,3561,1,False
11745,D15,6,16650,Unicity,1,6-15-52,3562,1,False
11746,D15,6,16651,Sage Creek,0,6-15-52,3561,1,False
11747,D15,6,16652,Unicity,1,6-15-52,3562,1,False
11748,D15,6,16653,Sage Creek,0,6-15-52,3561,1,False
11749,D15,6,16654,Unicity,1,6-15-52,3562,1,False
11750,D15,6,16655,Sage Creek,0,6-15-52,3561,1,False
11751,D15,6,16656,Unicity,1,6-15-52,3562,1,False
11752,D15,6,16657,Sage Creek,0,6-15-52,3561,1,False
11753,D15,6,16658,Unicity,1,6-15-52,3562,1,False
11754,BLUE,6,16659,St. Norbert,1,6-15-52,3393,1,True
11755,F8,6,16661,Glenway,0,6-15-52,3463,1,True
11756,D15,6,16664,Unicity,1,6-15-53,3562,1,False
11757,D15,6,16665,Sage Creek,0,6-15-53,3561,1,False
11758,D15,6,16666,Unicity,1,6-15-53,3562,1,False
11759,D15,6,16667,Sage Creek,0,6-15-53,3561,1,False
11760,D15,6,16668,Unicity,1,6-15-53,3562,1,False
11761,D15,6,16669,Sage Creek,0,6-15-53,3561,1,False
11762,D15,6,16670,Unicity,1,6-15-53,3562,1,False
11763,D15,6,16671,Sage Creek,0,6-15-53,3561,1,False
11764,D15,6,16672,Unicity,1,6-15-53,3562,1,False
11765,D15,6,16673,Sage Creek,0,6-15-53,3561,1,False
11766,D15,6,16674,Unicity,1,6-15-53,3562,1,False
11767,D15,6,16675,Sage Creek,0,6-15-53,3561,1,False
11768,D15,6,16678,Unicity,1,6-15-54,3562,1,False
11769,D15,6,16679,Sage Creek,0,6-15-54,3561,1,False
11770,D15,6,16680,Unicity,1,6-15-54,3562,1,False
11771,D15,6,16681,Sage Creek,0,6-15-54,3561,1,False
