,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
1614,40041,40041,Eastbound Kildare at Leola,49.900777596117315,-96.99381608742227,https://winnipegtransit.com/stops/40041,False
1615,40042,40042,Westbound Regent at Leola,49.89515701452653,-96.99389604031876,https://winnipegtransit.com/stops/40042,True
1616,40043,40043,Eastbound Regent at Leola,49.89503226251298,-96.99292649341903,https://winnipegtransit.com/stops/40043,True
1617,40044,40044,Westbound McMeans at Wabasha,49.90552256719557,-96.99771393878268,https://winnipegtransit.com/stops/40044,False
1618,40045,40045,Eastbound McMeans at Wabasha,49.90538765543055,-96.99823484511,https://winnipegtransit.com/stops/40045,False
1619,40046,40046,Westbound Kildare at Wabasha,49.90082596728435,-96.9986882674071,https://winnipegtransit.com/stops/40046,False
1620,40047,40047,Eastbound Kildare at Wabasha,49.90071706466284,-96.99759260322244,https://winnipegtransit.com/stops/40047,False
1621,40048,40048,Eastbound Regent at Wabasha,49.89501405001862,-96.99810719068154,https://winnipegtransit.com/stops/40048,True
1622,40049,40049,Westbound Regent at Wabasha,49.89513555933895,-96.99785151897338,https://winnipegtransit.com/stops/40049,True
1623,40050,40050,Westbound McMeans at Day,49.90546517788101,-97.00220099562688,https://winnipegtransit.com/stops/40050,False
1624,40051,40051,Eastbound McMeans at Day,49.9053444806423,-97.00198314176843,https://winnipegtransit.com/stops/40051,False
1625,40052,40052,Southbound Kildonan Meadow at Stoney Lake,49.907859301935694,-97.0311563892937,https://winnipegtransit.com/stops/40052,False
1626,40053,40053,Southbound Kildonan Meadow at Sunway,49.90488824459007,-97.03152805579312,https://winnipegtransit.com/stops/40053,False
1627,40054,40054,Southbound Kildonan Meadow at Woodside,49.90356332140534,-97.03084385971158,https://winnipegtransit.com/stops/40054,False
1628,40058,40058,Southbound Kildonan Meadow at Dawnville,49.90324411099378,-97.0274169149188,https://winnipegtransit.com/stops/40058,False
1629,40061,40061,Westbound Kildare at Day,49.90076901487624,-97.0032027208264,https://winnipegtransit.com/stops/40061,False
1630,40062,40062,Eastbound Kildare at Day,49.90063981116826,-97.00301308893884,https://winnipegtransit.com/stops/40062,False
1631,40065,40065,Westbound Regent at Day,49.89512285628126,-97.00232184095104,https://winnipegtransit.com/stops/40065,True
1632,40066,40066,Eastbound Regent at Day,49.89497917333038,-97.00285690792929,https://winnipegtransit.com/stops/40066,True
1633,40067,40067,Westbound McMeans at Bond,49.90546141696975,-97.00511201361635,https://winnipegtransit.com/stops/40067,False
1634,40068,40068,Eastbound McMeans at Bond,49.90533713895108,-97.00572995235636,https://winnipegtransit.com/stops/40068,False
1635,40073,40073,Westbound Pandora at Bond,49.89339983449938,-97.0051638919127,https://winnipegtransit.com/stops/40073,False
1636,40074,40074,Eastbound Pandora at Bond,49.89327842361421,-97.00490434145787,https://winnipegtransit.com/stops/40074,False
1637,40075,40075,Westbound McMeans at Winona,49.905477841402536,-97.00763222671144,https://winnipegtransit.com/stops/40075,False
1638,40076,40076,Eastbound McMeans at Winona,49.90536062250377,-97.00813844794972,https://winnipegtransit.com/stops/40076,False
1639,40077,40077,Westbound Kildare at Winona,49.90079278449982,-97.00771383604616,https://winnipegtransit.com/stops/40077,False
1640,40078,40078,Eastbound Kildare at Winona,49.900676522490734,-97.00827567301128,https://winnipegtransit.com/stops/40078,False
1641,40081,40081,Eastbound Pandora at Madeline,49.89332049765447,-97.01153046236767,https://winnipegtransit.com/stops/40081,False
1642,40082,40082,Westbound McMeans at Madeline,49.90550349933788,-97.01173980426265,https://winnipegtransit.com/stops/40082,False
1643,40083,40083,Northbound Madeline at McMeans,49.905282844130625,-97.01198564504774,https://winnipegtransit.com/stops/40083,False
1644,40084,40084,Southbound Madeline at Newman,49.90417110446748,-97.01219847784624,https://winnipegtransit.com/stops/40084,False
1645,40085,40085,Northbound Madeline at Newman,49.90381719576939,-97.01201804693748,https://winnipegtransit.com/stops/40085,False
1646,40086,40086,Southbound Madeline at Ralph,49.90244430307975,-97.0122137527967,https://winnipegtransit.com/stops/40086,False
1647,40087,40087,Northbound Madeline at Ralph,49.90227016995328,-97.0120259375508,https://winnipegtransit.com/stops/40087,False
1648,40090,40090,Westbound Kildare at Madeline,49.90082330824778,-97.01262853639942,https://winnipegtransit.com/stops/40090,False
1649,40091,40091,Eastbound Kildare at Madeline,49.90069507562869,-97.01249454412807,https://winnipegtransit.com/stops/40091,False
1650,40092,40092,Westbound Regent at Madeline,49.89519766921475,-97.01241409313816,https://winnipegtransit.com/stops/40092,True
1651,40093,40093,Eastbound Regent at Madeline,49.89503419819059,-97.01232333829836,https://winnipegtransit.com/stops/40093,True
1652,40094,40094,Westbound Pandora at Madeline,49.89345001997148,-97.01226311549456,https://winnipegtransit.com/stops/40094,False
1653,40095,40095,Westbound Kildare at Hoka,49.90083741004879,-97.016596930627,https://winnipegtransit.com/stops/40095,False
1654,40096,40096,Eastbound Kildare at Hoka,49.90071570985418,-97.01579420297702,https://winnipegtransit.com/stops/40096,False
1655,40097,40097,Westbound Regent at Hoka,49.895216542157435,-97.0166603219888,https://winnipegtransit.com/stops/40097,True
1656,40098,40098,Eastbound Regent at Hoka,49.895056025492295,-97.01569218463824,https://winnipegtransit.com/stops/40098,True
1657,40099,40099,Westbound Pandora at Hoka,49.8934725633954,-97.01567359438286,https://winnipegtransit.com/stops/40099,False
1658,40103,40103,Northbound Sanford Fleming at Whiteway,49.90901642767235,-97.0214707025303,https://winnipegtransit.com/stops/40103,False
1659,40105,40105,Eastbound Sanford Fleming at Meadow Gate East,49.90657445490184,-97.0206931729489,https://winnipegtransit.com/stops/40105,False
1660,40107,40107,Eastbound Sanford Fleming at Plessis,49.90564611929816,-97.02479803234584,https://winnipegtransit.com/stops/40107,False
1661,40109,40109,Westbound Kildare at Brewster,49.90088077512683,-97.02123258665976,https://winnipegtransit.com/stops/40109,False
1662,40110,40110,Eastbound Kildare at Brewster,49.900754931494944,-97.02123773567546,https://winnipegtransit.com/stops/40110,False
1663,40117,40117,Northbound Plessis at Rosseau,49.89826959811194,-97.0252942518439,https://winnipegtransit.com/stops/40117,False
1664,40118,40118,Southbound Plessis at Rosseau,49.89803992371333,-97.02554036082591,https://winnipegtransit.com/stops/40118,False
1665,40120,40120,Westbound Regent at Plessis,49.895297101593826,-97.02505356372411,https://winnipegtransit.com/stops/40120,True
1666,40121,40121,Eastbound Regent at Plessis,49.8950851337564,-97.02475587796626,https://winnipegtransit.com/stops/40121,True
1667,40127,40127,Northbound Plessis at Kernaghan South,49.89098197203798,-97.02520187783011,https://winnipegtransit.com/stops/40127,False
1668,40128,40128,Southbound Plessis at Regent,49.89559329195375,-97.02554275958131,https://winnipegtransit.com/stops/40128,False
1669,40136,40136,Westbound Dugald at Plessis East,49.88606974160243,-97.02462273604974,https://winnipegtransit.com/stops/40136,False
1670,40137,40137,Eastbound Dugald at Plessis East,49.8859422351346,-97.02453048798245,https://winnipegtransit.com/stops/40137,False
1671,40140,40140,Westbound Dugald at Foch,49.88603449789742,-97.00996435492188,https://winnipegtransit.com/stops/40140,False
1672,40141,40141,Eastbound Dugald at Foch,49.885875809421414,-97.0101518663454,https://winnipegtransit.com/stops/40141,False
1673,40144,40144,Northbound McFadden at Dugald,49.88573543702095,-96.998880908941,https://winnipegtransit.com/stops/40144,False
1674,40145,40145,Northbound McFadden at Copeland,49.883756712847536,-96.99889313069522,https://winnipegtransit.com/stops/40145,False
