,stop_code,stop_name,stop_lat,stop_lon,stop_change
4640,60310,Eastbound Grosvenor at Cambridge,49.86659629704776,-97.17479428006234,Removed
4641,60311,Eastbound Corydon at Thurso,49.86440540773109,-97.17219116087158,Removed
4642,60312,Westbound Corydon at Thurso,49.86466325327597,-97.17200052612108,Removed
4643,60313,Westbound Corydon at Rockwood,49.865170353104894,-97.17050631568203,Unchanged
4644,60314,Eastbound Corydon at Rockwood,49.86534198530834,-97.16941439991776,Unchanged
4645,60315,Westbound Corydon at Wilton,49.866080360520144,-97.16775831475746,Unchanged
4646,60316,Eastbound Corydon at Wilton,49.865831732137266,-97.16796254519184,Unchanged
4647,60317,Eastbound Corydon at Guelph,49.866578810145285,-97.16572161281428,Removed
4648,60318,Westbound Corydon at Guelph,49.86676715181884,-97.16568664596558,Removed
4649,60319,Eastbound Corydon at Harrow,49.8672914298984,-97.16357933187768,Unchanged
4650,60320,Eastbound Grosvenor at Harrow,49.869696451453265,-97.16549216953112,Removed
4651,60321,Eastbound Grosvenor at Guelph,49.86918153066539,-97.16705645483272,Removed
4652,60323,Eastbound Grosvenor at Wilton,49.86843508809564,-97.16933921394194,Removed
4653,60324,Westbound Grosvenor at Wilton,49.86827813909576,-97.17022189576,Removed
4654,60325,Westbound Grosvenor at Rockwood,49.867728292662925,-97.17185698480256,Removed
4655,60326,Eastbound Grosvenor at Rockwood,49.86757634688319,-97.17191838718568,Removed
4656,60327,Westbound Grosvenor at Cambridge,49.86688681549531,-97.17439367519758,Removed
4657,60328,Westbound Academy at Harrow,49.874169415748845,-97.16962343634968,Unchanged
4658,60329,Eastbound Academy at Guelph,49.87351541988143,-97.17092863209942,Removed
4659,60330,Westbound Academy at Wilton,49.87346329118431,-97.17275387566224,Removed
4660,60331,Eastbound Academy at Cambridge,49.87333328612326,-97.17363562180452,Removed
4661,60332,Northbound Lowson at Lowson North,49.83898946048292,-97.2057922910556,Removed
4662,60333,Westbound Academy at Oxford,49.87355825982747,-97.17535298462244,Unchanged
4663,60334,Eastbound Academy at Waverley,49.87345760787573,-97.17695736146352,Removed
4664,60335,Westbound Academy at Montrose,49.87366588160106,-97.17818823584098,Removed
4665,60336,Eastbound Academy at Elm,49.873555763071515,-97.17976512957668,Unchanged
4666,60337,Westbound Academy at Oak,49.87376094674153,-97.18080127955564,Unchanged
4667,60338,Eastbound Academy at Ash,49.873654286883145,-97.18260073080992,Removed
4668,60339,Westbound Academy at Waterloo,49.873859445258624,-97.18363689558012,Removed
4669,60340,Eastbound Academy at Niagara,49.87374968838445,-97.18524160523192,Unchanged
4670,60341,Westbound Academy at Queenston,49.8739541693628,-97.18623605361564,Unchanged
4671,60342,Eastbound Academy at Brock,49.87384372305933,-97.1877990312966,Removed
4672,60343,Westbound Academy at Cordova,49.874047746861855,-97.18876567273588,Removed
4673,60344,Eastbound Academy at Campbell,49.87392871144044,-97.19035680483144,Removed
4674,60345,Westbound Academy at Borebank,49.874143659689054,-97.19144831498993,Unchanged
4675,60346,Westbound Academy at Lindsay,49.874192352824466,-97.1928383264096,Removed
4676,60347,Eastbound Academy at Lindsay,49.8740348797792,-97.1931225700013,Unchanged
4677,60348,Westbound Academy at Lanark,49.874320674759225,-97.1964523042587,Unchanged
4678,60349,Eastbound Academy at Lanark,49.87417239916791,-97.19675011245192,Unchanged
4679,60350,Westbound Academy at Wellington Crescent South,49.87441121530423,-97.19880113413863,Removed
4680,60351,Eastbound Academy at Beaverbrook,49.87425502577128,-97.19916882160544,Removed
4681,60352,Northbound Kenaston at Taylor,49.85082973510061,-97.20713454988528,Unchanged
4682,60353,Westbound Grosvenor at Waverley,49.86664320124361,-97.17720000703714,Removed
4683,60354,Eastbound Grosvenor at Waverley,49.86654539769432,-97.17784383041464,Removed
4684,60355,Westbound Grosvenor at Elm,49.86674156491128,-97.18002128894892,Removed
4685,60356,Eastbound Grosvenor at Elm,49.86663781605584,-97.18086015720684,Removed
4686,60357,Westbound Grosvenor at Ash,49.86684095141424,-97.18291212419604,Removed
4687,60358,Eastbound Grosvenor at Ash,49.86671771501796,-97.18308374266314,Removed
4688,60359,Westbound Grosvenor at Niagara,49.866946857529555,-97.1856496477226,Removed
4689,60360,Eastbound Grosvenor at Niagara,49.86682361699253,-97.18582125971244,Removed
4690,60361,Westbound Grosvenor at Brock,49.86704066158989,-97.18819280772624,Removed
4691,60362,Eastbound Grosvenor at Brock,49.86691698186144,-97.18833659753328,Removed
4692,60363,Westbound Grosvenor at Campbell,49.867143834271694,-97.19076345947998,Removed
4693,60364,Eastbound Grosvenor at Campbell,49.86702058600032,-97.19093505936571,Removed
4694,60365,Westbound Grosvenor at Lindsay,49.867239696588314,-97.19344572474552,Removed
4695,60366,Eastbound Grosvenor at Lindsay,49.86711818051655,-97.19372858363506,Removed
4696,60367,Westbound Grosvenor at Renfrew,49.86734361953607,-97.1960720343475,Removed
4697,60368,Eastbound Grosvenor at Renfrew,49.86717368043634,-97.19613403034002,Removed
4698,60369,Westbound Corydon at Waverley,49.86319902291936,-97.17840111116612,Removed
4699,60370,Eastbound Corydon at Waverley,49.8629677136876,-97.17799235859296,Removed
4700,60371,Westbound Corydon at Elm,49.86329473272324,-97.18105531206862,Unchanged
4701,60372,Eastbound Corydon at Elm,49.86309212098537,-97.18132730931426,Unchanged
4702,60373,Westbound Corydon at Ash,49.863372661745935,-97.18315358142534,Removed
4703,60374,Eastbound Corydon at Ash,49.86316127349054,-97.18343981462957,Removed
4704,60375,Westbound Corydon at Niagara,49.8634654287731,-97.18562701229568,Unchanged
4705,60376,Eastbound Corydon at Niagara,49.863267164851536,-97.18617713183484,Unchanged
4706,60377,Eastbound Corydon at Brock,49.863332092771245,-97.18802542021284,Unchanged
4707,60378,Westbound Corydon at Brock,49.86359200948071,-97.18911500106678,Unchanged
4708,60379,Westbound Corydon at Campbell,49.863675304781296,-97.19099044972064,Removed
4709,60380,Eastbound Corydon at Campbell,49.863464114054224,-97.19129055815672,Removed
4710,60381,Westbound Corydon at Lindsay,49.863772461850594,-97.19375596690207,Unchanged
4711,60382,Eastbound Corydon at Lindsay,49.863561263810894,-97.19405606408,Unchanged
4712,60383,Westbound Corydon at Lanark,49.86392478980534,-97.19775790568768,Unchanged
4713,60384,Eastbound Corydon at Lanark,49.86372603467353,-97.19828016787751,Unchanged
4714,60385,Westbound Corydon at Centennial,49.864057833354735,-97.2011065614075,Unchanged
4715,60386,Eastbound Corydon at Centennial,49.86385560570812,-97.20140629495565,Unchanged
4716,60387,Westbound Corydon at Lockwood,49.86411971590452,-97.20277411023932,Removed
4717,60388,Eastbound Corydon at Lockwood,49.86391899504727,-97.20317118861055,Removed
4718,60389,Southbound Scurfield at Leander,49.81502994115452,-97.21065434393871,Unchanged
4719,60390,Eastbound Grant at Waverley,49.85603509370591,-97.17872617018834,Removed
4720,60391,Westbound Grant at Waverley,49.85622715967956,-97.17892764636063,Removed
4721,60392,Eastbound Grant at Elm,49.85612710699199,-97.18057315674828,Unchanged
4722,60393,Westbound Grant at Elm,49.85633337210146,-97.18167846436486,Unchanged
4723,60396,Eastbound Grant at Niagara,49.85630451845723,-97.1861456760571,Unchanged
4724,60397,Westbound Grant at Niagara,49.85652375897602,-97.18636007841724,Unchanged
4725,60399,Westbound Grant at Campbell,49.85672946491021,-97.19145855368724,Unchanged
4726,60400,Eastbound Grant at Campbell,49.856540896665656,-97.19147950710888,Unchanged
4727,60404,Eastbound Grant at Lanark,49.85680354257664,-97.19909419061464,Unchanged
4728,60405,Westbound Grant at Lanark,49.85701756749981,-97.19897492678145,Unchanged
4729,60408,Eastbound Grant at Kenaston East,49.85704557857728,-97.20483141096015,Unchanged
4730,60410,Eastbound Taylor at Campbell,49.84981223348742,-97.19260708254303,Unchanged
4731,60412,Westbound Taylor at Lanark,49.85008869292578,-97.19880124175818,Unchanged
4732,60413,Eastbound Taylor at Lanark,49.84993596156766,-97.19939119506824,Unchanged
4733,60416,Eastbound Taylor at Kenaston East,49.85023505433954,-97.20648880766886,Unchanged
4734,60417,Westbound Taylor at Kenaston East,49.85040672361163,-97.2065380989005,Unchanged
4735,60418,Northbound Kenaston at Boulton South,49.85272422867901,-97.20691140983855,Removed
4736,60419,Southbound Kenaston at Boulton South,49.8530883463533,-97.20719009004996,Removed
4737,60420,Southbound Kenaston at Boulton North,49.854031421079505,-97.2070995403,Unchanged
4738,60421,Northbound Kenaston at Boulton North,49.85413434541774,-97.206775743264,Unchanged
4739,60422,Northbound Kenaston at Grant South,49.856730046117065,-97.20652660958072,Unchanged
4740,60423,Southbound Kenaston at Grant South,49.85619582471879,-97.20688030293574,Unchanged
4741,60424,Eastbound Grant at Kenaston West,49.85715117488809,-97.20758234830122,Unchanged
4742,60425,Westbound Kirkbridge at Pembina West,49.78902506364168,-97.15848262965636,Unchanged
4743,60426,Westbound Grant at Kenaston East,49.85726004103222,-97.20473998255318,Unchanged
4744,60427,Northbound Kenaston at Grant North,49.857987333641674,-97.20639657648026,Unchanged
4745,60428,Southbound Kenaston at Grant North,49.859043456166184,-97.20663574757144,Removed
4746,60429,Southbound Kenaston at Carpathia South,49.86057043893587,-97.20649572286108,Unchanged
4747,60430,Northbound Kenaston at Carpathia South,49.86102353419213,-97.20613108221222,Unchanged
4748,60431,Southbound Kenaston at Carpathia,49.86236668560098,-97.20631788613038,Removed
4749,60432,Northbound Kenaston at Carpathia,49.862281035671955,-97.20601493126446,Removed
4750,60433,Northbound Henlow at Fultz,49.81397161789896,-97.19060643140976,Unchanged
4751,60434,Northbound Kenaston at Corydon,49.86397882363085,-97.20586854707771,Unchanged
4752,60435,Southbound Kenaston at Corydon,49.864495555644666,-97.20612771338013,Unchanged
4753,60436,Westbound Corydon at Kenaston,49.864235217709705,-97.20558073988694,Unchanged
4754,60437,Northbound Kenaston at Lockston,49.86598140312662,-97.20565519400344,Unchanged
4755,60438,Southbound Kenaston at Lockston,49.86598593005661,-97.20594726073496,Unchanged
4756,60439,Southbound Kenaston at Tuxedo South,49.86796197061714,-97.20576271624986,Removed
4757,60440,Northbound Kenaston at Tuxedo,49.86940351299865,-97.20533354192006,Unchanged
4758,60441,Southbound Kenaston at Tuxedo,49.86928283004625,-97.20567202006262,Unchanged
4759,60442,Eastbound Tuxedo at Kenaston,49.86944550947295,-97.20572165913622,Unchanged
4760,60443,Westbound Tuxedo at Kenaston,49.86969023815105,-97.20642235669258,Unchanged
4761,60444,Southbound Kenaston at Willow,49.871591277006,-97.20546121004044,Unchanged
4762,60445,Northbound Kenaston at Willow,49.8720798951193,-97.20506732155704,Unchanged
4763,60447,Southbound Kenaston at Fulham,49.87342578100607,-97.20485040512654,Removed
4764,60448,Southbound William Clement at Roblin North,49.86801522367025,-97.2659216509362,Unchanged
4765,60449,Northbound Kenaston at Academy,49.874766336405045,-97.20313048018872,Unchanged
4766,60450,Southbound Kenaston at Academy,49.87471161132232,-97.2036614121741,Unchanged
4767,60451,Westbound Tuxedo at Doncaster,49.86976275830754,-97.20820104776098,Unchanged
4768,60452,Eastbound Kirkbridge at Hillmartin,49.78805156780798,-97.16061748658817,Unchanged
4769,60453,Eastbound Tuxedo at Doncaster,49.86953305999492,-97.20788945830624,Unchanged
4770,60454,Westbound Kirkbridge at Marrington,49.78817439430287,-97.16098796283411,Unchanged
4771,60455,Westbound Corydon at Kenaston,49.86469883490556,-97.20763697897786,Unchanged
4772,60456,Southbound Dovercourt at Scurfield South,49.816231348609755,-97.18900686569457,Unchanged
4773,60457,Westbound Corydon at Doncaster,49.86576318454237,-97.20898917067971,Removed
4774,60458,Westbound Corydon at Edgeland,49.86654142348665,-97.21161835845312,Unchanged
4775,60459,Southbound Dovercourt at Henlow,49.81481900164308,-97.18785017983056,Unchanged
4776,60460,Westbound Corydon at Southport,49.86664622038075,-97.2143281291376,Unchanged
4777,60461,Eastbound Corydon at Southport,49.86632962055779,-97.21363008709966,Unchanged
4778,60462,Eastbound Corydon at Handsart,49.866441226922745,-97.21678491237698,Unchanged
4779,60463,Westbound Corydon at Handsart,49.86677279374612,-97.21787207735451,Unchanged
4780,60464,Eastbound Corydon at Lamont,49.86651936463419,-97.21893902503524,Removed
4781,60465,Westbound Corydon at Park,49.86689969948104,-97.22085938391696,Unchanged
4782,60466,Eastbound Corydon at Park,49.8666274368312,-97.2207023939643,Unchanged
4783,60468,Eastbound Corydon at Kelvin,49.866758777137456,-97.22339729687324,Removed
4784,60469,Westbound Corydon at Boreham,49.8670196426953,-97.22457060311324,Removed
4785,60470,Eastbound Corydon at Laidlaw,49.86686521607476,-97.2262322874686,Removed
4786,60471,Westbound Corydon at Shaftesbury,49.867192663221445,-97.22940711320328,Unchanged
4787,60472,Eastbound Corydon at Shaftesbury (Assiniboine Park),49.866959829438734,-97.2288868119566,Unchanged
4788,60473,Westbound Roblin at Shaftesbury West,49.86748052556059,-97.2364799952527,Removed
4789,60474,Eastbound Roblin at Shaftesbury West,49.86726497766701,-97.23650176151348,Removed
4790,60475,Westbound Zoo at Zoo Loop,49.86786901983273,-97.24132267910608,Unchanged
4791,60476,Westbound Roblin at Zoo,49.8676823424279,-97.24146862278906,Removed
4792,60477,Eastbound Roblin at Zoo,49.86745590179967,-97.24136551577864,Unchanged
4793,60478,Westbound Roblin at Chalfont East,49.86795902453676,-97.24666332511056,Removed
4794,60479,Eastbound Roblin at Chalfont East,49.86771769894554,-97.2461710738544,Removed
4795,60480,Westbound Roblin at Chalfont,49.86812367065013,-97.24981640593435,Unchanged
4796,60481,Eastbound Roblin at Chalfont,49.86792005333004,-97.250032511894,Unchanged
4797,60482,Westbound Roblin at Wexford,49.86827525250363,-97.25270556466376,Unchanged
4798,60483,Eastbound Roblin at Wexford,49.86807264226895,-97.25239279703251,Unchanged
4799,60484,Eastbound Roblin at Lynbrook,49.868177297041264,-97.25455999327194,Removed
4800,60485,Westbound Roblin at Elmhurst,49.86840123612723,-97.25509466681557,Removed
4801,60486,Eastbound Roblin at McLean,49.86831411707805,-97.25707395371306,Unchanged
4802,60487,Westbound Roblin at McLean,49.86855352343937,-97.25803949824125,Unchanged
4803,60488,Eastbound Roblin at Varsity View,49.86835051816913,-97.25829729901288,Removed
4804,60489,Westbound Roblin at Princeton,49.86838000647472,-97.26025847142438,Unchanged
4805,60490,Eastbound Roblin at Princeton,49.86812869754174,-97.260893741878,Unchanged
4806,60491,Westbound Roblin at Alcrest,49.868200378939186,-97.2626724783691,Removed
4807,60492,Eastbound Roblin at Alcrest,49.867999674070255,-97.26248484930132,Removed
4808,60493,Westbound Roblin at William Clement,49.86797991850508,-97.26536625831616,Unchanged
4809,60494,Eastbound Roblin at William Clement,49.86771101750522,-97.2660299593005,Unchanged
4810,60495,Westbound Roblin at McQuaker,49.86772385055682,-97.26808911929956,Removed
4811,60496,Eastbound Roblin at McQuaker,49.867547003041786,-97.26769187183882,Removed
4812,60497,Westbound Roblin at Oakdale,49.867535122450626,-97.26990498724516,Unchanged
4813,60498,Eastbound Roblin at Oakdale,49.86734923907101,-97.27010645584804,Unchanged
4814,60499,Westbound Roblin at Marlton North,49.86728689946939,-97.2725579370913,Unchanged
4815,60500,Eastbound Roblin at Marlton North,49.86714436711165,-97.27204812319653,Unchanged
4816,60501,Westbound Roblin at Ridgedale,49.8665616677743,-97.273989324602,Removed
4817,60502,Westbound Roblin at Batchelor,49.8656784824823,-97.27448002280964,Unchanged
4818,60503,Eastbound Roblin at Batchelor,49.865504766821175,-97.27429139272378,Unchanged
4819,60504,Northbound Lindenwood at Brentcliffe,49.837968904046114,-97.19684557342698,Unchanged
4820,60505,Eastbound Roblin at Shenfield,49.86360229467254,-97.27519409334202,Unchanged
4821,60506,Westbound Roblin at Shenfield,49.863695718770245,-97.27542732416808,Unchanged
4822,60507,Westbound Roblin at Marlton South,49.86155174355043,-97.27642202652234,Unchanged
4823,60508,Eastbound Roblin at Marlton South,49.86143176510434,-97.27621757816898,Unchanged
4824,60509,Eastbound Roblin at Grant,49.8593239491542,-97.27722482421514,Unchanged
4825,60510,Eastbound Grant at Edgeland,49.85734311813388,-97.21301539976324,Removed
4826,60511,Northbound Lindenwood at Tweedsmuir,49.840044141046505,-97.194946360196,Unchanged
4827,60512,Westbound Grant at Edgeland,49.85754964299105,-97.21240950066678,Removed
4828,60513,Westbound Grant at Portsmouth,49.85754100819877,-97.21709866483478,Unchanged
4829,60514,Eastbound Grant at Portsmouth,49.85731348101079,-97.21751052844256,Unchanged
4830,60515,Westbound Grant at Park,49.85741278861777,-97.21987215999104,Removed
4831,60516,Eastbound Grant at Park,49.85716727152217,-97.22028467030655,Removed
4832,60517,Eastbound Grant at Kelvin,49.8571324759591,-97.22387559591256,Unchanged
4833,60518,Westbound Grant at Kelvin,49.85734802126868,-97.223853779249,Unchanged
4834,60519,Westbound Grant at Laidlaw,49.85778728464385,-97.22668994946967,Removed
4835,60520,Eastbound Grant at Bower,49.85768165521876,-97.22801560008722,Removed
4836,60521,Westbound Grant at Shaftesbury,49.85798326577938,-97.23009160622036,Unchanged
4837,60522,Eastbound Grant at Shaftesbury,49.857764316953535,-97.22989090329771,Unchanged
4838,60523,Westbound Grant at Shaftesbury West,49.85814374477612,-97.23412069778902,Removed
4839,60524,Eastbound Grant at Shaftesbury West,49.85790944728,-97.23350312859384,Removed
4840,60525,Westbound Grant at Chalfont,49.85870734050112,-97.25050450704572,Removed
4841,60526,Eastbound Grant at Chalfont,49.858477123928225,-97.25015106545646,Removed
4842,60527,Westbound Grant at Cathcart,49.85884556363158,-97.25429798609396,Unchanged
4843,60528,Eastbound Grant at Cathcart,49.858598186889786,-97.25340250822936,Unchanged
4844,60529,Westbound Grant at Elmhurst,49.85892989421461,-97.2563124529377,Removed
4845,60530,Eastbound Grant at Elmhurst,49.85871853019721,-97.2566122508722,Removed
4846,60531,Westbound Grant at Laxdal,49.85907356954754,-97.26048144263088,Unchanged
4847,60532,Eastbound Grant at Charleswood Centre (Park & Ride),49.858844427996175,-97.26019748170307,Unchanged
4848,60533,Westbound Grant at Haney,49.85929273873007,-97.26549650035196,Unchanged
4849,60534,Eastbound Grant at Haney,49.85908218376316,-97.2658518867266,Unchanged
4850,60535,Westbound Grant at Oakdale,49.85945655764936,-97.26983179306816,Unchanged
4851,60536,Eastbound Grant at Oakdale,49.85925601828418,-97.27025637354276,Unchanged
4852,60537,Westbound Grant at Fairmont,49.85917609457289,-97.2745447040622,Unchanged
4853,60538,Eastbound Grant at Fairmont,49.85900971087961,-97.27424452660156,Unchanged
4854,60539,Westbound Grant at Roblin,49.858712615642425,-97.27724656702084,Removed
4855,60540,Westbound Roblin at Grant,49.85892745985086,-97.27778156437064,Unchanged
4856,60541,Eastbound Roblin at Grant,49.858363973241865,-97.27799638972616,Removed
4857,60542,Westbound Roblin at Buckingham,49.85827966112838,-97.27958553952652,Removed
4858,60544,Eastbound Roblin at Buckingham,49.85778074465847,-97.28111982776046,Removed
4859,60545,Eastbound Roblin at Dieppe,49.85756359864692,-97.28285279572692,Unchanged
4860,60546,Westbound Roblin at Dieppe,49.8578290589688,-97.28316339566535,Unchanged
4861,60547,Westbound Roblin at Harstone,49.85809467654152,-97.28469838658457,Removed
4862,60548,Eastbound Dieppe at Dieppe Loop,49.85777164618021,-97.28475156566364,Removed
4863,60549,Eastbound Roblin at Harstone,49.857879941088335,-97.28477555799076,Removed
4864,60552,Westbound Roblin at Lannoo,49.85863319575188,-97.28765685105184,Unchanged
4865,60553,Eastbound Roblin at Pepperloaf,49.85848632584208,-97.28806553928464,Unchanged
4866,60554,Eastbound Roblin at Greenbrier,49.85888801318658,-97.29029146145304,Unchanged
4867,60555,Westbound Roblin at William Marshall,49.85903427471658,-97.2898410566454,Unchanged
4868,60556,Westbound Roblin at Scotswood,49.859486623483726,-97.29245482249372,Unchanged
4869,60557,Eastbound Roblin at Scotswood,49.85934995718365,-97.29294662710552,Unchanged
4870,60558,Eastbound Roblin at Shelmerdine,49.859788741082056,-97.29525480684283,Removed
4871,60559,Westbound Roblin at Shelmerdine,49.859828548916695,-97.29429333677126,Removed
4872,60560,Westbound Roblin at Community,49.86026914774429,-97.2967267148312,Removed
4873,60561,Eastbound Roblin at Community,49.86010324226086,-97.29706648777876,Unchanged
4874,60562,Westbound Roblin at Elmvale,49.860788155309805,-97.29960264124284,Unchanged
4875,60563,Westbound Roblin at Municipal,49.86114958082008,-97.30155188550351,Removed
4876,60564,Eastbound Roblin at Municipal,49.860797337524424,-97.3008406929844,Removed
4877,60565,Eastbound Roblin at Berkley,49.86113994608719,-97.30273494836128,Unchanged
4878,60566,Westbound Roblin at Berkley,49.8614725668105,-97.30333553080229,Unchanged
4879,60567,Westbound Roblin at Charleswood,49.861991207733446,-97.30619769570995,Unchanged
4880,60568,Eastbound Roblin at Charleswood,49.86172763943917,-97.30601210898988,Unchanged
4881,60569,Westbound Roblin at Malone,49.86254838020981,-97.30923946832304,Removed
4882,60570,Eastbound Roblin at Malone,49.86244023769569,-97.309841578894,Removed
4883,60571,Westbound Roblin at Willow Ridge,49.86301726031261,-97.31178344890834,Unchanged
4884,60572,Eastbound Roblin at Sparrow,49.86271347963598,-97.31130701801428,Unchanged
4885,60573,Westbound Roblin at Barker,49.86346668662012,-97.31423074972813,Unchanged
4886,60574,Eastbound Roblin at Dale,49.8632029282556,-97.31403120557646,Unchanged
4887,60576,Northbound Windmill at Roblin,49.86321047215375,-97.31702266590834,New
4888,60577,Southbound Dale at Roblin,49.86225974997509,-97.3141196968291,Unchanged
4889,60578,Northbound Dale at Windmill,49.8615585013467,-97.31414410561328,Unchanged
4890,60579,Westbound Windmill at Dale,49.86179338413159,-97.31483165923412,New
4891,60588,Southbound Dale at Westgrove South,49.85744511067768,-97.31890648981928,Removed
4892,60590,Southbound Dale at Alder North,49.856425748901955,-97.31994360277068,Unchanged
4893,60591,Southbound Dale at Alder South,49.85510476493519,-97.32003115179737,Unchanged
4894,60592,Southbound Dale at Collingham,49.853664483911174,-97.31995588472684,Unchanged
4895,60593,Southbound Dale at Foxberry,49.85223178034643,-97.31978297548606,Unchanged
4896,60594,Southbound Dale at Rannock,49.85087564105842,-97.3199273832456,Unchanged
4897,60595,Eastbound Rannock at Farnley,49.85060079529893,-97.31772500649969,Removed
4898,60596,Eastbound Rannock at Cullen,49.850577841064066,-97.3155278086858,Removed
4899,60597,Northbound Cullen at Lismer,49.85331667210776,-97.31520999217534,Unchanged
4900,60598,Northbound Cullen at Betsworth,49.85548578292554,-97.31530151062309,Unchanged
4901,60599,Westbound Betsworth at Cullen,49.85572224938252,-97.31486198931763,Unchanged
4902,60600,Westbound Betsworth at Buckle,49.855575540343246,-97.31158367194767,Unchanged
4903,60601,Westbound McGillivray at Beaumont West,49.83962890300317,-97.16001003454006,Removed
4904,60602,Eastbound McGillivray at Beaumont West,49.83930026340015,-97.16027285993786,Removed
4905,60603,Northbound Charleswood at Betsworth,49.855177711723336,-97.30713156371384,Unchanged
4906,60606,Westbound Kirkbridge at Ainsworth,49.78668231103506,-97.1633229594606,Removed
4907,60607,Westbound Rannock at Charleswood,49.85028828719667,-97.30862396787283,Unchanged
4908,60608,Westbound Rannock at Berkley,49.85012040305544,-97.30452601230792,Removed
4909,60609,Eastbound Rannock at Berkley,49.84999925191804,-97.30423811616984,Removed
4910,60610,Westbound Rannock at Municipal,49.85002853756637,-97.3025538339068,Unchanged
4911,60611,Eastbound Rannock at Municipal,49.84990165353937,-97.3024887229806,Unchanged
4912,60612,Westbound Rannock at Community,49.850342849643674,-97.29823031619246,Unchanged
4913,60613,Eastbound Rannock at Community,49.85029216769801,-97.2972304825928,Unchanged
4914,60614,Westbound Rannock at Vanscoy,49.85080854522021,-97.2925937335052,Removed
4915,60615,Eastbound Rannock at Vanscoy,49.85070209728347,-97.2926948645478,Removed
4916,60616,Eastbound Rannock at Pepperloaf,49.85088852299489,-97.29069895400896,Unchanged
4917,60617,Westbound Rannock at Pepperloaf,49.85107054283523,-97.29023345211104,Unchanged
4918,60618,Southbound Harstone at Rannock,49.85123532856637,-97.28677756463932,Unchanged
4919,60619,Eastbound Rannock at Harstone,49.85108516913543,-97.28696372419178,Unchanged
4920,60620,Eastbound Eldridge at Harstone,49.85330178566151,-97.28600888295746,Unchanged
4921,60624,Eastbound Eldridge at Buckingham,49.85306450964357,-97.27971508898756,Unchanged
4922,60625,Westbound Eldridge at Buckingham,49.85319223233422,-97.2798357632648,Unchanged
4923,60626,Eastbound Eldridge at Coventry,49.85300001784476,-97.27779750886738,Removed
4924,60627,Westbound Eldridge at Coventry,49.85311068396802,-97.2773762109546,Removed
4925,60628,Eastbound Eldridge at Fairmont,49.85288358244321,-97.27481055241483,Unchanged
4926,60629,Westbound Eldridge at Fairmont,49.853005922192885,-97.2745696902145,Unchanged
4927,60630,Westbound Eldridge at Oakdale,49.8528643633583,-97.27111062612023,Unchanged
4928,60631,Eastbound Eldridge at Oakdale,49.85275475826909,-97.27160145878008,Unchanged
4929,60632,Eastbound Eldridge at Hilton,49.85265239961194,-97.26836361135288,Removed
4930,60633,Westbound Eldridge at Hilton,49.85277467911779,-97.26872095419726,Removed
4931,60635,Northbound Lindenwood at Kingsborough,49.84255708175996,-97.18940035737252,Unchanged
4932,60644,Northbound Laxdal at Eldridge,49.85223752292392,-97.26049039170266,Unchanged
4933,60645,Northbound Laxdal at Beiko North,49.85056682101732,-97.26064775284604,Removed
4934,60646,Northbound Laxdal at Beiko,49.8486354043589,-97.26081445932714,Unchanged
4935,60647,Northbound Laxdal at Ridgewood,49.84532096681935,-97.26112814947776,Removed
4936,60648,Westbound Ridgewood at Elmhurst,49.84488861427349,-97.2580974173801,Unchanged
4937,60649,Southbound Elmhurst at Beiko,49.848010691476375,-97.2575539576234,Unchanged
4938,60650,Southbound Elmhurst at Beiko North,49.85007674471856,-97.2573683704014,Removed
4939,60651,Westbound Eldridge at Cathcart,49.85226441835411,-97.25510551422708,Removed
4940,60652,Southbound Cathcart at Beauchemin,49.85345003933716,-97.25439502446588,Removed
4941,60653,Southbound Cathcart at Chalfont,49.85553406416032,-97.25420862789667,Unchanged
4942,60654,Southbound Cathcart at Grant,49.85839039650952,-97.25393872061564,Unchanged
4943,60655,Westbound Windermere at Windermere Terminal,49.84797718785478,-97.15385050145744,New
4944,60656,Northbound Pembina at Killarney North,49.79083162623276,-97.15726087468065,Removed
4945,60657,Southbound Baylor at Mount Allison,49.78788450620715,-97.1529545557321,Unchanged
4946,60658,Northbound Baylor at Mount Allison,49.787600948193855,-97.15265968426472,Unchanged
4947,60659,Northbound Baylor at Bryn Mawr,49.78670197824341,-97.15269388304846,Removed
4948,60660,Southbound Baylor at Bryn Mawr,49.78639044242888,-97.1529002384302,Removed
4949,60661,Southbound Baylor at Leeds,49.78533864720739,-97.15294024391618,Unchanged
4950,60662,Northbound Baylor at Leeds,49.78553331707228,-97.15273833889688,Unchanged
4951,60663,Northbound Dale at Roblin,49.86272854238289,-97.313574614301,Removed
4952,60664,Westbound Grant at Bramble,49.85919373635367,-97.26309294087812,Removed
4953,60665,Westbound Eldridge at Elmhurst,49.8523347170781,-97.25678632710492,Unchanged
4954,60666,Westbound Point at Oakenwald,49.84622653284413,-97.140577194969,Unchanged
4955,60667,Westbound South at Wildwood J,49.8438956499944,-97.12656221821138,Unchanged
4956,60668,Westbound Point at Viscount,49.846711659478025,-97.14334067414268,Removed
4957,60670,Eastbound Grant at Bramble,49.85899238762254,-97.26346192083564,Removed
4958,60671,Westbound Ducharme at Houde,49.767335361181935,-97.16059626895552,Unchanged
4959,60672,Southbound University at Freedman,49.80417305686306,-97.1376998233163,Unchanged
4960,60673,"Westbound Dafoe at U of M Station (F9, 679, 889)",49.80897858663992,-97.13002347514578,Unchanged
