stop_id,route_id,direction_id,service_id,n_departures,mean_headway
50934,93,0,2,13,3323
50935,58,1,2,2,21600
50935,59,1,2,3,14400
50935,93,1,2,12,3600
50936,58,0,2,5,8640
50936,59,0,2,6,7200
50936,93,0,2,13,3323
50937,58,1,2,2,21600
50937,59,1,2,3,14400
50937,93,1,2,12,3600
50938,58,0,2,5,8640
50938,59,0,2,6,7200
50938,93,0,2,13,3323
50939,58,1,2,2,21600
50939,59,1,2,3,14400
50939,93,1,2,12,3600
50940,58,0,2,5,8640
50940,59,0,2,6,7200
50940,93,0,2,12,3600
50941,58,0,2,5,8640
50941,59,0,2,6,7200
50941,93,0,2,13,3323
50942,58,1,2,2,21600
50942,59,1,2,3,14400
50942,93,1,2,12,3600
50943,58,1,2,2,21600
50943,59,1,2,3,14400
50943,93,1,2,12,3600
50944,58,0,2,5,8640
50944,59,0,2,6,7200
50944,93,0,2,13,3323
50945,58,1,2,2,21600
50945,59,1,2,3,14400
50945,93,1,2,12,3600
50946,58,1,2,2,21600
50946,59,1,2,3,14400
50946,93,1,2,12,3600
50947,58,0,2,5,8640
50947,59,0,2,6,7200
50947,93,0,2,12,3600
50948,96,0,2,8,5400
50949,96,1,2,7,6171
50950,96,0,2,8,5400
50951,96,1,2,7,6171
50952,10,0,2,12,3600
50953,58,1,2,2,21600
50953,59,1,2,3,14400
50953,93,1,2,12,3600
50954,58,0,2,5,8640
50954,59,0,2,6,7200
50954,93,0,2,13,3323
50955,58,0,2,5,8640
50955,59,0,2,6,7200
50955,93,0,2,12,3600
50956,58,1,2,2,21600
50956,59,1,2,3,14400
50956,93,1,2,12,3600
50959,58,1,2,1,43200
50959,93,0,2,13,3323
50960,58,1,2,2,21600
50960,59,1,2,3,14400
50960,93,0,2,13,3323
50961,58,1,2,2,21600
50961,59,1,2,3,14400
50962,58,1,2,2,21600
50962,59,1,2,3,14400
50963,58,0,2,5,8640
50963,59,0,2,6,7200
50963,93,0,2,12,3600
50964,58,0,2,5,8640
50964,59,0,2,6,7200
50965,58,0,2,5,8640
50965,59,0,2,6,7200
50966,58,0,2,10,4320
50966,59,0,2,6,7200
50966,93,1,2,12,3600
50967,59,1,2,3,14400
50969,49,0,2,4,10800
50970,49,1,2,8,5400
50971,54,1,2,3,14400
50971,93,1,2,12,3600
50972,54,1,2,3,14400
50972,93,1,2,12,3600
50973,93,1,2,12,3600
50974,93,1,2,12,3600
50975,93,1,2,12,3600
50979,54,0,2,5,8640
50979,93,0,2,12,3600
50980,54,0,2,5,8640
50980,93,0,2,12,3600
50981,54,0,2,5,8640
50981,93,0,2,12,3600
50982,54,1,2,3,14400
50983,54,0,2,5,8640
50984,54,1,2,3,14400
50985,54,0,2,5,8640
50986,54,1,2,3,14400
50987,54,0,2,5,8640
50988,54,1,2,3,14400
50990,50,0,2,7,6171
50990,50,1,2,5,8640
50991,50,0,2,7,6171
50991,50,1,2,5,8640
50992,50,0,2,7,6171
50992,50,1,2,5,8640
50993,50,0,2,7,6171
50993,50,1,2,5,8640
50994,49,0,2,4,10800
50994,49,1,2,8,5400
50996,93,1,2,12,3600
50997,93,0,2,12,3600
50998,93,0,2,12,3600
50998,93,1,2,12,3600
50999,49,0,2,3,14400
51000,49,1,2,8,5400
51001,54,0,2,5,8640
51007,93,0,2,12,3600
51008,93,0,2,12,3600
51009,50,0,2,7,6171
51009,50,1,2,5,8640
57006,16,1,2,28,1543
60001,98,1,2,8,5400
60002,690,0,2,10,4320
60003,690,1,2,15,2880
60004,677,1,2,36,1200
60005,677,0,2,35,1234
60006,677,1,2,36,1200
60007,677,0,2,35,1234
60008,677,1,2,36,1200
60009,95,1,2,16,2700
60010,78,0,2,44,982
60013,677,0,2,34,1271
60014,91,1,2,26,1662
60015,677,0,2,34,1271
60016,91,0,2,26,1662
60017,91,0,2,26,1662
60018,91,1,2,26,1662
60019,91,0,2,27,1600
60020,91,0,2,27,1600
60021,91,0,2,27,1600
60022,91,0,2,27,1600
60023,677,0,2,17,2541
60026,91,0,2,27,1600
60026,BLUE,0,2,78,554
60027,91,1,2,26,1662
60027,BLUE,1,2,61,708
60028,91,0,2,27,1600
60028,BLUE,0,2,77,561
60029,91,1,2,27,1600
60029,BLUE,1,2,60,720
60030,91,0,2,27,1600
60030,BLUE,0,2,77,561
60031,91,1,2,27,1600
60031,BLUE,1,2,60,720
60032,91,1,2,27,1600
60032,BLUE,1,2,60,720
60033,91,0,2,27,1600
60033,BLUE,0,2,77,561
60034,91,0,2,27,1600
60034,BLUE,0,2,77,561
60035,662,0,2,22,1964
60036,662,1,2,23,1878
60037,662,1,2,23,1878
60038,662,0,2,22,1964
60039,662,0,2,22,1964
60040,662,1,2,23,1878
60041,662,0,2,22,1964
60042,662,1,2,23,1878
60043,662,0,2,22,1964
60044,662,1,2,23,1878
60045,662,0,2,22,1964
60046,662,1,2,23,1878
60047,662,0,2,22,1964
60048,662,0,2,22,1964
60049,677,0,2,17,2541
60050,662,1,2,23,1878
60050,672,0,2,23,1878
60051,662,0,2,22,1964
60051,672,1,2,22,1964
60052,662,1,2,23,1878
60052,672,0,2,23,1878
60053,672,0,2,23,1878
60054,677,1,2,36,1200
60055,98,0,2,7,6171
60056,672,0,2,23,1878
60057,672,0,2,23,1878
60058,91,0,2,27,1600
60058,BLUE,0,2,78,554
60059,91,1,2,26,1662
60059,BLUE,1,2,60,720
60060,672,0,2,23,1878
60061,662,1,2,23,1878
60062,662,0,2,22,1964
60063,662,0,2,22,1964
60063,672,1,2,22,1964
60063,91,1,2,27,1600
60064,662,1,2,23,1878
60064,672,0,2,23,1878
60064,91,0,2,27,1600
60064,91,1,2,27,1600
60065,BLUE,0,2,77,561
60066,BLUE,1,2,60,720
60067,BLUE,0,2,77,561
60068,671,1,2,23,1878
60069,BLUE,1,2,60,720
60070,671,1,2,23,1878
60071,671,0,2,23,1878
60072,671,0,2,23,1878
60073,671,1,2,23,1878
60074,662,0,2,22,1964
60074,672,1,2,23,1878
60075,662,0,2,22,1964
60075,671,1,2,23,1878
60075,672,1,2,23,1878
60076,662,1,2,23,1878
60076,671,0,2,23,1878
60076,672,0,2,23,1878
60077,662,0,2,22,1964
60077,671,1,2,23,1878
60077,672,1,2,23,1878
60078,662,1,2,22,1964
60078,671,0,2,23,1878
60078,672,0,2,23,1878
60079,662,0,2,22,1964
60079,671,1,2,23,1878
60079,672,1,2,23,1878
60080,662,1,2,22,1964
60080,671,0,2,23,1878
60080,672,0,2,23,1878
60081,662,0,2,22,1964
60081,671,1,2,23,1878
60081,672,1,2,23,1878
60082,662,1,2,22,1964
60082,671,0,2,23,1878
60082,672,0,2,23,1878
60083,662,0,2,22,1964
60083,671,1,2,23,1878
60083,672,1,2,23,1878
60084,662,1,2,22,1964
60084,671,0,2,23,1878
60084,672,0,2,23,1878
60085,662,1,2,22,1964
60085,671,0,2,23,1878
60085,672,0,2,23,1878
60086,662,0,2,22,1964
60086,671,1,2,23,1878
60086,672,1,2,23,1878
60087,662,1,2,22,1964
60087,671,0,2,23,1878
60087,672,0,2,23,1878
60088,662,0,2,22,1964
60088,671,1,2,23,1878
60088,672,1,2,23,1878
60089,91,0,2,27,1600
60090,662,0,2,22,1964
60090,671,1,2,23,1878
60090,672,1,2,23,1878
60091,662,1,2,22,1964
60091,671,0,2,23,1878
60091,672,0,2,23,1878
60092,BLUE,0,2,77,561
60093,BLUE,1,2,61,708
60094,91,1,2,26,1662
60095,BLUE,1,2,61,708
60096,60,0,2,56,771
60096,74,0,2,25,1728
60097,60,1,2,53,815
60097,74,1,2,25,1728
60099,BLUE,0,2,77,561
60100,91,1,2,26,1662
60101,91,0,2,27,1600
60103,36,1,2,26,1662
60103,47,0,2,53,815
60103,75,1,2,41,1054
60103,78,1,2,42,1029
60103,BLUE,1,2,53,815
60105,36,1,2,26,1662
60105,47,0,2,53,815
60105,60,1,2,53,815
60105,662,1,2,23,1878
60105,671,0,2,22,1964
60105,672,0,2,23,1878
60105,74,1,2,25,1728
60105,75,1,2,42,1029
60105,78,1,2,42,1029
60105,BLUE,1,2,53,815
60106,662,1,2,23,1878
60106,671,0,2,22,1964
60106,672,0,2,23,1878
60107,36,0,2,25,1728
60107,47,1,2,56,771
60107,75,0,2,39,1108
60107,78,0,2,44,982
60107,BLUE,0,2,56,771
60108,36,1,2,26,1662
60108,47,0,2,53,815
60108,75,1,2,41,1054
60108,78,1,2,42,1029
60109,47,0,2,53,815
60109,75,1,2,41,1054
60109,78,1,2,42,1029
60110,47,1,2,56,771
60110,75,0,2,39,1108
60110,78,0,2,44,982
60111,47,0,2,53,815
60111,75,1,2,41,1054
60111,78,1,2,42,1029
60112,47,1,2,56,771
60112,75,0,2,39,1108
60112,78,0,2,44,982
60113,47,1,2,56,771
60113,75,0,2,39,1108
60113,78,0,2,44,982
60114,47,0,2,53,815
60114,75,1,2,41,1054
60114,78,1,2,42,1029
60115,60,0,2,55,785
60115,BLUE,0,2,77,561
60116,60,1,2,54,800
60116,BLUE,1,2,61,708
60118,60,0,2,56,771
60118,BLUE,0,2,78,554
60119,60,1,2,54,800
60120,60,1,2,54,800
60120,BLUE,1,2,61,708
60121,60,1,2,54,800
60122,BLUE,0,2,78,554
60123,60,0,2,56,771
60123,662,1,2,24,1800
60123,693,1,2,18,2400
60124,662,1,2,24,1800
60124,693,1,2,18,2400
60124,BLUE,1,2,61,708
60125,60,0,2,56,771
60125,662,1,2,24,1800
60125,693,1,2,18,2400
60126,60,1,2,54,800
60127,60,1,2,54,800
60128,60,0,2,56,771
60128,693,1,2,18,2400
60129,60,1,2,54,800
60129,693,0,2,17,2541
60130,60,0,2,56,771
60130,693,1,2,18,2400
60131,60,0,2,56,771
60131,693,1,2,18,2400
60132,60,1,2,54,800
60132,693,0,2,17,2541
60133,676,1,2,33,1309
60133,693,1,2,18,2400
60134,676,1,2,33,1309
60134,693,1,2,18,2400
60135,641,0,2,20,2160
60136,641,0,2,20,2160
60137,676,0,2,33,1309
60137,693,0,2,17,2541
60138,47,1,2,56,771
60138,60,0,2,56,771
60138,676,0,2,33,1309
60138,75,0,2,39,1108
60139,47,1,2,56,771
60139,75,0,2,39,1108
60139,78,0,2,44,982
60140,60,1,2,54,800
60140,676,1,2,33,1309
60141,47,0,2,54,800
60141,78,1,2,43,1005
60142,641,0,2,20,2160
60143,677,1,2,16,2700
60144,16,0,2,24,1800
60144,47,1,2,55,785
60144,60,0,2,56,771
60145,677,1,2,16,2700
60146,16,1,2,28,1543
60146,47,0,2,54,800
60146,60,1,2,53,815
60147,47,0,2,54,800
60147,60,1,2,53,815
60148,47,1,2,55,785
60148,60,0,2,56,771
60149,47,0,2,54,800
60149,60,1,2,53,815
60150,47,1,2,55,785
60150,60,0,2,56,771
60151,47,1,2,56,771
60151,60,0,2,56,771
60152,47,0,2,54,800
60152,60,1,2,53,815
60153,47,0,2,54,800
60153,60,1,2,53,815
60154,47,1,2,56,771
60154,60,0,2,56,771
60155,47,1,2,56,771
60155,60,0,2,56,771
60155,649,0,2,25,1728
60156,47,0,2,54,800
60156,60,1,2,53,815
60157,672,1,2,22,1964
60158,672,1,2,22,1964
60159,672,1,2,22,1964
60160,672,1,2,22,1964
60161,95,1,2,16,2700
60162,95,1,2,16,2700
60163,662,1,2,23,1878
60164,662,0,2,23,1878
60171,676,0,2,34,1271
60171,693,0,2,18,2400
60172,676,1,2,32,1350
60172,693,1,2,17,2541
60173,95,0,2,16,2700
60174,95,0,2,16,2700
60175,676,1,2,33,1309
60175,693,1,2,17,2541
60176,676,0,2,34,1271
60176,693,0,2,18,2400
60177,676,1,2,33,1309
60177,693,1,2,18,2400
60178,676,0,2,34,1271
60178,693,0,2,18,2400
60179,676,1,2,33,1309
60179,693,1,2,18,2400
60180,676,1,2,33,1309
60180,693,1,2,18,2400
60181,676,0,2,34,1271
60181,693,0,2,18,2400
60182,676,1,2,33,1309
60182,693,1,2,18,2400
60183,676,0,2,34,1271
60183,693,0,2,17,2541
60184,676,0,2,33,1309
60184,693,0,2,17,2541
60185,676,1,2,33,1309
60185,693,1,2,18,2400
60186,662,0,2,23,1878
60187,662,1,2,23,1878
60188,662,0,2,23,1878
60189,662,0,2,23,1878
60190,662,1,2,24,1800
60191,662,1,2,23,1878
60192,95,0,2,16,2700
60194,74,0,2,25,1728
60194,78,0,2,43,1005
60195,74,1,2,25,1728
60195,78,1,2,43,1005
60196,690,1,2,15,2880
60196,691,1,2,11,3927
60196,78,1,2,43,1005
60197,78,0,2,43,1005
60198,78,0,2,43,1005
60199,690,1,2,15,2880
60199,78,1,2,43,1005
60200,690,1,2,15,2880
60201,690,1,2,15,2880
60202,690,1,2,15,2880
60203,690,1,2,15,2880
60204,78,0,2,43,1005
60205,78,1,2,43,1005
60206,690,1,2,15,2880
60207,78,0,2,43,1005
60208,650,1,2,23,1878
60208,78,1,2,43,1005
60209,650,0,2,23,1878
60210,78,0,2,43,1005
60211,78,1,2,43,1005
60212,78,1,2,43,1005
60213,78,0,2,43,1005
60214,78,1,2,42,1029
60215,78,0,2,43,1005
60216,78,1,2,42,1029
60217,78,0,2,42,1029
60218,650,0,2,23,1878
60219,650,0,2,23,1878
60221,694,0,2,11,3927
60222,694,0,2,11,3927
60223,694,1,2,11,3927
60224,694,0,2,11,3927
60225,694,1,2,11,3927
60226,677,1,2,16,2700
60227,694,0,2,11,3927
60228,694,1,2,11,3927
60229,694,0,2,11,3927
60230,29,0,2,30,1440
60230,694,0,2,11,3927
60231,29,1,2,30,1440
60231,694,1,2,11,3927
60232,677,1,2,16,2700
60233,29,1,2,30,1440
60233,694,1,2,11,3927
60234,29,1,2,30,1440
60234,694,1,2,11,3927
60235,29,0,2,30,1440
60235,694,0,2,11,3927
60237,47,0,2,54,800
60237,60,1,2,53,815
60237,649,1,2,24,1800
60239,47,1,2,56,771
60239,60,0,2,56,771
60239,649,0,2,25,1728
60240,47,0,2,54,800
60240,60,1,2,54,800
60240,649,1,2,24,1800
60242,47,0,2,54,800
60242,60,1,2,54,800
60242,649,1,2,24,1800
60243,47,1,2,56,771
60243,60,0,2,56,771
60243,649,0,2,25,1728
60245,47,0,2,54,800
60245,60,1,2,54,800
60245,649,1,2,24,1800
60246,47,1,2,56,771
60246,60,0,2,56,771
60246,649,0,2,25,1728
60247,47,0,2,54,800
60247,60,1,2,54,800
60247,649,1,2,24,1800
60248,47,1,2,56,771
60248,60,0,2,55,785
60248,649,0,2,25,1728
60249,47,1,2,56,771
60249,60,0,2,55,785
60249,649,0,2,24,1800
60250,47,0,2,54,800
60250,60,1,2,54,800
60250,649,1,2,24,1800
60251,36,0,2,24,1800
60251,47,1,2,56,771
60251,60,0,2,56,771
60251,649,0,2,24,1800
60252,694,0,2,11,3927
60253,36,1,2,27,1600
60253,47,0,2,54,800
60253,60,1,2,54,800
60253,649,1,2,24,1800
60254,694,0,2,11,3927
60255,29,1,2,30,1440
60255,694,1,2,11,3927
60256,694,1,2,11,3927
60257,29,0,2,30,1440
60257,47,0,2,55,785
60257,60,1,2,54,800
60257,649,1,2,24,1800
60259,29,1,2,30,1440
60259,47,1,2,56,771
60259,60,0,2,56,771
60259,649,0,2,24,1800
60260,29,0,2,30,1440
60260,47,0,2,55,785
60260,60,1,2,54,800
60260,649,1,2,24,1800
60261,694,1,2,11,3927
60262,694,0,2,11,3927
60263,694,0,2,11,3927
60264,694,1,2,11,3927
60265,694,0,2,11,3927
60266,694,1,2,11,3927
60267,694,0,2,11,3927
60268,694,1,2,12,3600
60269,694,1,2,12,3600
60270,694,0,2,11,3927
60271,694,0,2,11,3927
60272,694,0,2,11,3927
60273,694,0,2,11,3927
60274,694,0,2,11,3927
60275,694,0,2,11,3927
60276,694,0,2,11,3927
60277,694,0,2,11,3927
60278,694,1,2,12,3600
60279,694,0,2,11,3927
60280,694,0,2,11,3927
60281,694,1,2,12,3600
60282,694,0,2,11,3927
60283,694,1,2,12,3600
60284,78,1,2,42,1029
60284,95,1,2,16,2700
60285,95,0,2,16,2700
60286,78,0,2,43,1005
60287,78,1,2,42,1029
60289,78,0,2,43,1005
60289,95,0,2,16,2700
60290,65,1,2,6,7200
60290,66,1,2,45,960
60291,66,1,2,45,960
60291,95,1,2,16,2700
60292,66,1,2,45,960
60293,66,1,2,45,960
60294,66,1,2,45,960
60296,66,0,2,45,960
60297,66,0,2,45,960
60298,66,0,2,45,960
60299,66,0,2,45,960
60300,66,0,2,45,960
60300,95,0,2,15,2880
60301,78,1,2,42,1029
60302,78,1,2,42,1029
60302,95,1,2,16,2700
60303,65,0,2,10,4320
60303,66,0,2,45,960
60304,78,1,2,42,1029
60305,78,0,2,43,1005
60306,78,0,2,43,1005
60307,78,1,2,42,1029
60308,78,1,2,42,1029
60309,18,1,2,67,645
60309,78,1,2,42,1029
60310,68,1,2,18,2400
60311,18,0,2,69,626
60312,18,1,2,67,645
60313,18,1,2,67,645
60314,18,0,2,69,626
60315,18,1,2,66,655
60316,18,0,2,69,626
60317,18,0,2,70,617
60318,18,1,2,66,655
60319,18,0,2,70,617
60320,68,1,2,18,2400
60321,68,1,2,18,2400
60323,68,1,2,18,2400
60324,68,0,2,18,2400
60325,68,0,2,18,2400
60326,68,1,2,18,2400
60327,68,0,2,18,2400
60328,20,1,2,21,2057
60329,20,0,2,22,1964
60330,20,1,2,21,2057
60331,20,0,2,22,1964
60332,677,1,2,16,2700
60333,20,1,2,21,2057
60334,20,0,2,22,1964
60335,20,1,2,21,2057
60336,20,0,2,22,1964
60337,20,1,2,21,2057
60338,20,0,2,22,1964
60339,20,1,2,21,2057
60340,20,0,2,22,1964
60341,20,1,2,21,2057
60342,20,0,2,22,1964
60343,20,1,2,21,2057
60344,20,0,2,22,1964
60345,20,1,2,21,2057
60346,20,1,2,21,2057
60347,20,0,2,22,1964
60348,20,1,2,21,2057
60349,20,0,2,22,1964
60350,20,1,2,22,1964
60351,20,0,2,22,1964
60352,74,1,2,25,1728
60353,68,0,2,18,2400
60354,68,1,2,18,2400
60355,68,0,2,18,2400
60356,68,1,2,18,2400
60357,68,0,2,18,2400
60358,68,1,2,18,2400
60359,68,0,2,18,2400
60360,68,1,2,18,2400
60361,68,0,2,18,2400
60362,68,1,2,17,2541
60363,68,0,2,18,2400
60364,68,1,2,17,2541
60365,68,0,2,18,2400
60366,68,1,2,17,2541
60367,68,0,2,18,2400
60368,68,0,2,18,2400
60368,68,1,2,17,2541
60369,18,1,2,65,665
60369,78,1,2,42,1029
60370,18,0,2,65,665
60370,78,0,2,43,1005
60371,18,1,2,65,665
60371,78,1,2,42,1029
60372,18,0,2,65,665
60372,78,0,2,43,1005
60373,18,1,2,65,665
60373,78,1,2,42,1029
60374,18,0,2,65,665
60374,78,0,2,43,1005
60375,18,1,2,65,665
60375,78,1,2,42,1029
60376,18,0,2,65,665
60376,78,0,2,43,1005
60377,18,0,2,65,665
60377,78,0,2,43,1005
60378,18,1,2,65,665
60378,78,1,2,42,1029
60379,18,1,2,65,665
60379,78,1,2,42,1029
60380,18,0,2,65,665
60380,78,0,2,43,1005
60381,18,1,2,65,665
60381,78,1,2,42,1029
60382,18,0,2,65,665
60382,78,0,2,43,1005
60383,18,1,2,65,665
60383,78,1,2,42,1029
60384,18,0,2,65,665
60384,78,0,2,43,1005
60385,18,1,2,65,665
60385,78,1,2,42,1029
60386,18,0,2,65,665
60386,78,0,2,43,1005
60387,18,1,2,65,665
60387,78,1,2,42,1029
60388,18,0,2,65,665
60388,78,0,2,43,1005
60389,691,0,2,14,3086
60389,691,1,2,10,4320
60390,66,1,2,45,960
60391,66,0,2,45,960
60392,66,1,2,45,960
60393,66,0,2,45,960
60396,66,1,2,45,960
60397,66,0,2,45,960
60399,66,0,2,44,982
60400,66,1,2,44,982
60404,66,1,2,44,982
60405,66,0,2,44,982
60408,65,1,2,5,8640
60408,66,1,2,44,982
60410,95,1,2,16,2700
60412,95,0,2,16,2700
60413,95,1,2,16,2700
60416,95,1,2,16,2700
60417,95,0,2,16,2700
60418,74,1,2,25,1728
60419,74,0,2,25,1728
60420,74,0,2,25,1728
60421,74,1,2,25,1728
60422,74,1,2,25,1728
60423,74,0,2,25,1728
60424,66,1,2,22,1964
60425,662,1,2,23,1878
60425,672,0,2,23,1878
60426,65,0,2,10,4320
60426,66,0,2,45,960
60427,66,0,2,23,1878
60427,74,1,2,25,1728
60427,95,0,2,11,3927
60428,66,1,2,22,1964
60428,74,0,2,25,1728
60428,95,1,2,10,4320
60429,66,1,2,22,1964
60429,74,0,2,25,1728
60429,95,1,2,10,4320
60430,66,0,2,23,1878
60430,74,1,2,25,1728
60430,95,0,2,11,3927
60431,66,1,2,22,1964
60431,74,0,2,25,1728
60431,95,1,2,10,4320
60432,66,0,2,23,1878
60432,74,1,2,25,1728
60432,95,0,2,11,3927
60433,642,0,2,27,1600
60433,642,1,2,27,1600
60433,690,0,2,11,3927
60433,74,1,2,26,1662
60434,66,0,2,23,1878
60434,74,1,2,25,1728
60435,66,1,2,22,1964
60435,74,0,2,25,1728
60436,18,1,2,65,665
60436,78,1,2,42,1029
60437,66,0,2,23,1878
60437,74,1,2,25,1728
60437,78,1,2,42,1029
60438,18,0,2,65,665
60438,66,1,2,22,1964
60438,74,0,2,25,1728
60438,78,0,2,42,1029
60439,18,0,2,65,665
60439,66,1,2,22,1964
60439,74,0,2,25,1728
60439,78,0,2,42,1029
60440,66,0,2,23,1878
60440,74,1,2,25,1728
60440,78,1,2,42,1029
60441,66,1,2,22,1964
60441,74,0,2,25,1728
60441,78,0,2,42,1029
60442,18,0,2,65,665
60442,67,1,2,11,3927
60442,79,1,2,17,2541
60442,95,0,2,11,3927
60443,67,0,2,9,4800
60443,79,0,2,19,2274
60443,95,1,2,10,4320
60444,66,1,2,22,1964
60444,67,0,2,9,4800
60444,74,0,2,25,1728
60444,78,0,2,42,1029
60444,79,0,2,19,2274
60444,95,1,2,10,4320
60445,66,0,2,23,1878
60445,67,1,2,11,3927
60445,74,1,2,25,1728
60445,78,1,2,43,1005
60445,79,1,2,17,2541
60445,95,0,2,11,3927
60447,66,1,2,22,1964
60447,67,0,2,9,4800
60447,74,0,2,25,1728
60447,78,0,2,42,1029
60447,79,0,2,19,2274
60447,95,1,2,10,4320
60448,98,0,2,7,6171
60449,66,0,2,23,1878
60449,67,1,2,11,3927
60449,74,1,2,25,1728
60449,78,1,2,43,1005
60449,79,1,2,17,2541
60449,95,0,2,11,3927
60450,66,1,2,22,1964
60450,67,0,2,9,4800
60450,74,0,2,25,1728
60450,78,0,2,42,1029
60450,79,0,2,18,2400
60450,95,1,2,10,4320
60451,67,0,2,9,4800
60451,79,0,2,19,2274
60451,95,1,2,10,4320
60452,662,0,2,22,1964
60452,672,1,2,22,1964
60453,18,0,2,65,665
60453,67,1,2,11,3927
60453,79,1,2,17,2541
60453,95,0,2,11,3927
60454,662,1,2,23,1878
60454,672,0,2,23,1878
60455,18,1,2,65,665
60455,95,0,2,11,3927
60456,642,0,2,27,1600
60456,690,0,2,11,3927
60456,74,1,2,26,1662
60457,18,1,2,65,665
60457,95,0,2,11,3927
60458,18,0,2,64,675
60458,18,1,2,65,665
60459,642,0,2,27,1600
60459,690,0,2,11,3927
60459,74,1,2,26,1662
60460,18,0,2,64,675
60460,67,0,2,9,4800
60460,79,0,2,19,2274
60461,67,1,2,11,3927
60461,79,1,2,17,2541
60462,67,1,2,11,3927
60462,79,1,2,17,2541
60463,67,0,2,9,4800
60463,79,0,2,19,2274
60464,67,1,2,11,3927
60464,79,1,2,17,2541
60465,67,0,2,9,4800
60465,79,0,2,19,2274
60466,67,1,2,11,3927
60466,79,1,2,17,2541
60468,67,1,2,11,3927
60468,79,1,2,17,2541
60469,67,0,2,9,4800
60469,79,0,2,19,2274
60470,67,1,2,11,3927
60470,79,1,2,17,2541
60471,67,0,2,9,4800
60471,79,0,2,19,2274
60472,67,1,2,11,3927
60472,79,1,2,17,2541
60473,67,0,2,9,4800
60473,79,0,2,19,2274
60474,67,1,2,11,3927
60474,79,1,2,17,2541
60476,67,0,2,9,4800
60476,79,0,2,19,2274
60477,67,1,2,10,4320
60477,79,1,2,17,2541
60478,67,0,2,9,4800
60478,79,0,2,19,2274
60479,67,1,2,10,4320
60479,79,1,2,17,2541
60480,67,0,2,9,4800
60480,79,0,2,19,2274
60481,67,1,2,10,4320
60481,79,1,2,17,2541
60482,67,0,2,9,4800
60482,79,0,2,19,2274
60483,67,1,2,10,4320
60483,79,1,2,17,2541
60484,67,1,2,10,4320
60484,79,1,2,17,2541
60485,67,0,2,9,4800
60485,79,0,2,19,2274
60486,67,1,2,10,4320
60486,79,1,2,17,2541
60487,67,0,2,9,4800
60487,79,0,2,19,2274
60488,67,1,2,10,4320
60488,79,1,2,17,2541
60489,67,0,2,9,4800
60489,79,0,2,19,2274
60490,67,1,2,10,4320
60490,79,1,2,17,2541
60491,67,0,2,9,4800
60491,79,0,2,19,2274
60492,67,1,2,10,4320
60492,79,1,2,17,2541
60493,67,0,2,9,4800
60493,79,0,2,19,2274
60494,67,1,2,10,4320
60494,79,1,2,17,2541
60495,67,0,2,9,4800
60495,79,0,2,19,2274
60496,67,1,2,10,4320
60496,79,1,2,17,2541
60497,67,0,2,9,4800
60497,79,0,2,19,2274
60498,67,1,2,10,4320
60498,79,1,2,17,2541
60499,67,0,2,9,4800
60499,79,0,2,19,2274
60500,67,1,2,10,4320
60500,79,1,2,17,2541
60501,67,0,2,9,4800
60501,79,0,2,19,2274
60502,67,0,2,9,4800
60502,79,0,2,19,2274
60503,67,1,2,10,4320
60503,79,1,2,17,2541
60504,641,1,2,20,2160
60505,67,1,2,10,4320
60505,79,1,2,17,2541
60506,67,0,2,9,4800
60506,79,0,2,19,2274
60507,67,0,2,9,4800
60507,79,0,2,19,2274
60508,67,1,2,10,4320
60508,79,1,2,17,2541
60509,67,1,2,10,4320
60509,79,1,2,17,2541
60510,66,1,2,22,1964
60510,95,0,2,11,3927
60511,641,1,2,20,2160
60512,66,0,2,22,1964
60512,95,1,2,10,4320
60513,66,0,2,22,1964
60513,95,1,2,10,4320
60514,66,1,2,22,1964
60514,95,0,2,11,3927
60515,66,0,2,22,1964
60515,95,1,2,10,4320
60516,66,1,2,22,1964
60516,95,0,2,11,3927
60517,66,1,2,22,1964
60517,95,0,2,11,3927
60518,66,0,2,22,1964
60518,95,1,2,10,4320
60519,66,0,2,22,1964
60519,95,1,2,10,4320
60520,66,1,2,22,1964
60520,95,0,2,11,3927
60521,65,0,2,10,4320
60521,66,0,2,22,1964
60522,65,1,2,5,8640
60522,66,1,2,22,1964
60522,95,0,2,11,3927
60523,66,0,2,22,1964
60524,66,1,2,22,1964
60525,66,0,2,22,1964
60526,66,1,2,22,1964
60527,65,0,2,10,4320
60527,66,0,2,22,1964
60527,98,1,2,8,5400
60528,65,1,2,5,8640
60528,66,1,2,22,1964
60529,65,0,2,10,4320
60529,66,0,2,22,1964
60529,98,1,2,8,5400
60530,65,1,2,5,8640
60530,66,1,2,22,1964
60530,98,0,2,7,6171
60531,65,0,2,10,4320
60531,66,0,2,22,1964
60531,98,1,2,8,5400
60532,65,1,2,4,10800
60532,66,1,2,22,1964
60532,98,0,2,7,6171
60533,65,0,2,10,4320
60533,66,0,2,22,1964
60533,98,1,2,8,5400
60534,65,1,2,4,10800
60534,66,1,2,21,2057
60534,98,0,2,7,6171
60535,65,0,2,10,4320
60535,66,0,2,22,1964
60536,65,1,2,4,10800
60536,66,1,2,21,2057
60537,65,0,2,10,4320
60537,66,0,2,22,1964
60538,65,1,2,4,10800
60538,66,1,2,21,2057
60539,65,0,2,10,4320
60539,66,0,2,22,1964
60540,67,0,2,9,4800
60540,79,0,2,19,2274
60541,65,1,2,4,10800
60541,66,1,2,21,2057
60542,65,0,2,10,4320
60542,66,0,2,22,1964
