,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,is_freq
4662,60787,60787,Eastbound Clarence at Donnelly,49.83381436256063,-97.1586453595562,http://www.winnipegtransit.com/stops/60787,False
4663,60788,60788,Eastbound Clarence at Hudson,49.835385953602064,-97.15396847344664,http://www.winnipegtransit.com/stops/60788,False
4664,60789,60789,Eastbound Clarence at Pembina,49.8363729410638,-97.1509964066378,http://www.winnipegtransit.com/stops/60789,False
4665,60790,60790,Eastbound Taylor at Wilton,49.85596521386259,-97.1589582883328,http://www.winnipegtransit.com/stops/60790,False
4666,60794,60794,Eastbound South at Dowker,49.84128791986896,-97.14055803922288,http://www.winnipegtransit.com/stops/60794,False
4667,60795,60795,Eastbound South at Point Road,49.844511196722294,-97.136831714866,http://www.winnipegtransit.com/stops/60795,False
4668,60796,60796,Eastbound South at Wildwood St,49.84524331095675,-97.13425802565182,http://www.winnipegtransit.com/stops/60796,False
4669,60797,60797,Eastbound South at Wildwood H,49.845195096464984,-97.13071281902955,http://www.winnipegtransit.com/stops/60797,False
4670,60798,60798,Eastbound South at Wildwood I,49.84483777471936,-97.12864010953022,http://www.winnipegtransit.com/stops/60798,False
4671,60799,60799,Eastbound South at Wildwood J,49.84429300518599,-97.12777091930764,http://www.winnipegtransit.com/stops/60799,False
4672,60800,60800,Northbound North at Wildwood A,49.84588670850396,-97.12342498606606,http://www.winnipegtransit.com/stops/60800,False
4673,60801,60801,Northbound North at Wildwood B,49.84708417949807,-97.12515916895616,http://www.winnipegtransit.com/stops/60801,False
4674,60803,60803,Northbound Bairdmore at Point West,49.77720531005944,-97.166403846448,http://www.winnipegtransit.com/stops/60803,False
4675,60804,60804,Northbound Bairdmore at Millstream,49.77850038296283,-97.16866084787816,http://www.winnipegtransit.com/stops/60804,False
4676,60805,60805,Southbound Pembina at Ducharme,49.76810600919372,-97.15645627193253,http://www.winnipegtransit.com/stops/60805,True
4677,60807,60807,Northbound Charleswood at West Park,49.852752757722875,-97.30738323914905,http://www.winnipegtransit.com/stops/60807,True
4678,60808,60808,Westbound Taylor at Wilton,49.856027555127234,-97.15948461782595,http://www.winnipegtransit.com/stops/60808,False
4679,60809,60809,Northbound Waverley at Scurfield,49.81953892901448,-97.17909593159992,http://www.winnipegtransit.com/stops/60809,False
4680,60810,60810,Southbound Waverley at Scurfield,49.81860068557751,-97.17949261445597,http://www.winnipegtransit.com/stops/60810,False
4681,60811,60811,Southbound Cambridge at Mathers,49.85264493669336,-97.17593207130318,http://www.winnipegtransit.com/stops/60811,False
4682,60812,60812,Eastbound Rannock at Scotswood,49.850457824836546,-97.2950405790492,http://www.winnipegtransit.com/stops/60812,False
4683,60813,60813,Southbound Avon at Lindenwood West,49.84222294436491,-97.1852957395956,http://www.winnipegtransit.com/stops/60813,False
4684,60816,60816,Southbound Lindenwood at Shorecrest,49.83664925876003,-97.1832096613706,http://www.winnipegtransit.com/stops/60816,False
4685,60817,60817,Southbound Lindenwood at Thorncliff,49.83445679757526,-97.18393154455482,http://www.winnipegtransit.com/stops/60817,False
4686,60818,60818,Westbound Taylor at Nathaniel East,49.85497153716491,-97.1626551244056,http://www.winnipegtransit.com/stops/60818,False
4687,60819,60819,Northbound Fennell at Seel,49.84072738770654,-97.17142912067148,http://www.winnipegtransit.com/stops/60819,False
4688,60820,60820,Northbound Fennell at Buffalo,49.83774819570238,-97.16903809357444,http://www.winnipegtransit.com/stops/60820,False
4689,60821,60821,Southbound Fennell at Seel,49.8405760999572,-97.1715321890568,http://www.winnipegtransit.com/stops/60821,False
4690,60822,60822,Southbound Fennell at Buffalo,49.83726888254806,-97.1688753979183,http://www.winnipegtransit.com/stops/60822,False
4691,60823,60823,Eastbound Clarence at Irene,49.83182060579113,-97.16450604987848,http://www.winnipegtransit.com/stops/60823,False
